Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-03-13T08:00:00+01:00,1191127,6766
Niederbayern,2022-03-13T08:00:00+01:00,344703,2774
Oberpfalz,2022-03-13T08:00:00+01:00,271914,2006
Oberfranken,2022-03-13T08:00:00+01:00,237591,2201
Mittelfranken,2022-03-13T08:00:00+01:00,405451,3233
Unterfranken,2022-03-13T08:00:00+01:00,293182,1991
Schwaben,2022-03-13T08:00:00+01:00,484028,2903
