Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-12T08:00:00+02:00,225728,4435
Niederbayern,2021-07-12T08:00:00+02:00,72984,1838
Oberpfalz,2021-07-12T08:00:00+02:00,57284,1508
Oberfranken,2021-07-12T08:00:00+02:00,56553,1661
Mittelfranken,2021-07-12T08:00:00+02:00,91186,2556
Unterfranken,2021-07-12T08:00:00+02:00,54235,1465
Schwaben,2021-07-12T08:00:00+02:00,91006,1832
