Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-01-01T08:00:00+01:00,127604,2231
Niederbayern,2021-01-01T08:00:00+01:00,36133,828
Oberpfalz,2021-01-01T08:00:00+01:00,26533,689
Oberfranken,2021-01-01T08:00:00+01:00,23290,586
Mittelfranken,2021-01-01T08:00:00+01:00,44380,887
Unterfranken,2021-01-01T08:00:00+01:00,25921,673
Schwaben,2021-01-01T08:00:00+01:00,44894,872
