Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-01-16T08:00:00+01:00,3134,63
Altötting,Oberbayern,2021-01-16T08:00:00+01:00,3250,129
Amberg Stadt,Oberpfalz,2021-01-16T08:00:00+01:00,725,8
Amberg-Sulzbach,Oberpfalz,2021-01-16T08:00:00+01:00,2549,100
Ansbach,Mittelfranken,2021-01-16T08:00:00+01:00,3943,90
Ansbach Stadt,Mittelfranken,2021-01-16T08:00:00+01:00,933,17
Aschaffenburg,Unterfranken,2021-01-16T08:00:00+01:00,4764,140
Aschaffenburg Stadt,Unterfranken,2021-01-16T08:00:00+01:00,1735,54
Augsburg,Schwaben,2021-01-16T08:00:00+01:00,7026,113
Augsburg Stadt,Schwaben,2021-01-16T08:00:00+01:00,10519,241
Bad Kissingen,Unterfranken,2021-01-16T08:00:00+01:00,1854,69
Bad Tölz-Wolfratshausen,Oberbayern,2021-01-16T08:00:00+01:00,2948,37
Bamberg,Oberfranken,2021-01-16T08:00:00+01:00,3072,88
Bamberg Stadt,Oberfranken,2021-01-16T08:00:00+01:00,1521,61
Bayreuth,Oberfranken,2021-01-16T08:00:00+01:00,2551,69
Bayreuth Stadt,Oberfranken,2021-01-16T08:00:00+01:00,1729,40
Berchtesgadener Land,Oberbayern,2021-01-16T08:00:00+01:00,3437,73
Cham,Oberpfalz,2021-01-16T08:00:00+01:00,3027,72
Coburg,Oberfranken,2021-01-16T08:00:00+01:00,2865,111
Coburg Stadt,Oberfranken,2021-01-16T08:00:00+01:00,1345,43
Dachau,Oberbayern,2021-01-16T08:00:00+01:00,5152,83
Deggendorf,Niederbayern,2021-01-16T08:00:00+01:00,3551,85
Dillingen an der Donau,Schwaben,2021-01-16T08:00:00+01:00,2236,91
Dingolfing-Landau,Niederbayern,2021-01-16T08:00:00+01:00,2914,66
Donau-Ries,Schwaben,2021-01-16T08:00:00+01:00,3265,94
Ebersberg,Oberbayern,2021-01-16T08:00:00+01:00,4184,87
Eichstätt,Oberbayern,2021-01-16T08:00:00+01:00,2952,52
Erding,Oberbayern,2021-01-16T08:00:00+01:00,4563,60
Erlangen Stadt,Mittelfranken,2021-01-16T08:00:00+01:00,2459,62
Erlangen-Höchstadt,Mittelfranken,2021-01-16T08:00:00+01:00,3121,90
Forchheim,Oberfranken,2021-01-16T08:00:00+01:00,2753,72
Freising,Oberbayern,2021-01-16T08:00:00+01:00,4917,80
