Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-28T08:00:00+01:00,160630,3737
Niederbayern,2021-02-28T08:00:00+01:00,49393,1546
Oberpfalz,2021-02-28T08:00:00+01:00,36874,1093
Oberfranken,2021-02-28T08:00:00+01:00,36629,1296
Mittelfranken,2021-02-28T08:00:00+01:00,60778,2072
Unterfranken,2021-02-28T08:00:00+01:00,35340,1188
Schwaben,2021-02-28T08:00:00+01:00,56968,1444
