Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-01-23T08:00:00+01:00,13859,130
Altötting,Oberbayern,2022-01-23T08:00:00+01:00,15527,284
Amberg Stadt,Oberpfalz,2022-01-23T08:00:00+01:00,4384,45
Amberg-Sulzbach,Oberpfalz,2022-01-23T08:00:00+01:00,10618,191
Ansbach,Mittelfranken,2022-01-23T08:00:00+01:00,19647,238
Ansbach Stadt,Mittelfranken,2022-01-23T08:00:00+01:00,4343,55
Aschaffenburg,Unterfranken,2022-01-23T08:00:00+01:00,15659,243
Aschaffenburg Stadt,Unterfranken,2022-01-23T08:00:00+01:00,7209,138
Augsburg,Schwaben,2022-01-23T08:00:00+01:00,28224,351
Augsburg Stadt,Schwaben,2022-01-23T08:00:00+01:00,39292,556
Bad Kissingen,Unterfranken,2022-01-23T08:00:00+01:00,9543,151
Bad Tölz-Wolfratshausen,Oberbayern,2022-01-23T08:00:00+01:00,17368,158
Bamberg,Oberfranken,2022-01-23T08:00:00+01:00,16101,193
Bamberg Stadt,Oberfranken,2022-01-23T08:00:00+01:00,7305,127
Bayreuth,Oberfranken,2022-01-23T08:00:00+01:00,9691,190
Bayreuth Stadt,Oberfranken,2022-01-23T08:00:00+01:00,7058,136
Berchtesgadener Land,Oberbayern,2022-01-23T08:00:00+01:00,17413,159
Cham,Oberpfalz,2022-01-23T08:00:00+01:00,15809,245
Coburg,Oberfranken,2022-01-23T08:00:00+01:00,9827,192
Coburg Stadt,Oberfranken,2022-01-23T08:00:00+01:00,4581,109
Dachau,Oberbayern,2022-01-23T08:00:00+01:00,19743,182
Deggendorf,Niederbayern,2022-01-23T08:00:00+01:00,16790,237
Dillingen an der Donau,Schwaben,2022-01-23T08:00:00+01:00,10946,178
Dingolfing-Landau,Niederbayern,2022-01-23T08:00:00+01:00,14825,182
Donau-Ries,Schwaben,2022-01-23T08:00:00+01:00,15965,221
Ebersberg,Oberbayern,2022-01-23T08:00:00+01:00,18054,233
Eichstätt,Oberbayern,2022-01-23T08:00:00+01:00,13790,133
Erding,Oberbayern,2022-01-23T08:00:00+01:00,18609,157
Erlangen Stadt,Mittelfranken,2022-01-23T08:00:00+01:00,9177,117
Erlangen-Höchstadt,Mittelfranken,2022-01-23T08:00:00+01:00,12093,166
Forchheim,Oberfranken,2022-01-23T08:00:00+01:00,11019,146
Freising,Oberbayern,2022-01-23T08:00:00+01:00,20572,179
Freyung-Grafenau,Niederbayern,2022-01-23T08:00:00+01:00,12385,186
Fürstenfeldbruck,Oberbayern,2022-01-23T08:00:00+01:00,22209,196
Fürth,Mittelfranken,2022-01-23T08:00:00+01:00,12021,248
