Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-03-20T08:00:00+01:00,1289829,6841
Niederbayern,2022-03-20T08:00:00+01:00,376253,2790
Oberpfalz,2022-03-20T08:00:00+01:00,300585,2016
Oberfranken,2022-03-20T08:00:00+01:00,267567,2237
Mittelfranken,2022-03-20T08:00:00+01:00,444160,3257
Unterfranken,2022-03-20T08:00:00+01:00,325570,2014
Schwaben,2022-03-20T08:00:00+01:00,524776,2933
