Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-08-25T08:00:00+02:00,431,20
Altötting,Oberbayern,2020-08-25T08:00:00+02:00,682,55
Amberg Stadt,Oberpfalz,2020-08-25T08:00:00+02:00,102,4
Amberg-Sulzbach,Oberpfalz,2020-08-25T08:00:00+02:00,506,54
Ansbach,Mittelfranken,2020-08-25T08:00:00+02:00,624,28
Ansbach Stadt,Mittelfranken,2020-08-25T08:00:00+02:00,161,8
Aschaffenburg,Unterfranken,2020-08-25T08:00:00+02:00,609,42
Aschaffenburg Stadt,Unterfranken,2020-08-25T08:00:00+02:00,144,1
Augsburg,Schwaben,2020-08-25T08:00:00+02:00,547,11
Augsburg Stadt,Schwaben,2020-08-25T08:00:00+02:00,693,16
Bad Kissingen,Unterfranken,2020-08-25T08:00:00+02:00,276,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-08-25T08:00:00+02:00,554,10
Bamberg,Oberfranken,2020-08-25T08:00:00+02:00,447,36
Bamberg Stadt,Oberfranken,2020-08-25T08:00:00+02:00,221,22
Bayreuth,Oberfranken,2020-08-25T08:00:00+02:00,437,28
Bayreuth Stadt,Oberfranken,2020-08-25T08:00:00+02:00,223,11
Berchtesgadener Land,Oberbayern,2020-08-25T08:00:00+02:00,380,25
Cham,Oberpfalz,2020-08-25T08:00:00+02:00,455,21
Coburg,Oberfranken,2020-08-25T08:00:00+02:00,427,29
Coburg Stadt,Oberfranken,2020-08-25T08:00:00+02:00,131,3
Dachau,Oberbayern,2020-08-25T08:00:00+02:00,1067,32
Deggendorf,Niederbayern,2020-08-25T08:00:00+02:00,385,15
Dillingen an der Donau,Schwaben,2020-08-25T08:00:00+02:00,308,29
Dingolfing-Landau,Niederbayern,2020-08-25T08:00:00+02:00,848,10
Donau-Ries,Schwaben,2020-08-25T08:00:00+02:00,400,23
Ebersberg,Oberbayern,2020-08-25T08:00:00+02:00,614,5
Eichstätt,Oberbayern,2020-08-25T08:00:00+02:00,353,20
Erding,Oberbayern,2020-08-25T08:00:00+02:00,759,11
Erlangen Stadt,Mittelfranken,2020-08-25T08:00:00+02:00,299,11
Erlangen-Höchstadt,Mittelfranken,2020-08-25T08:00:00+02:00,317,11
Forchheim,Oberfranken,2020-08-25T08:00:00+02:00,244,4
Freising,Oberbayern,2020-08-25T08:00:00+02:00,1101,46
Freyung-Grafenau,Niederbayern,2020-08-25T08:00:00+02:00,200,12
Fürstenfeldbruck,Oberbayern,2020-08-25T08:00:00+02:00,1048,36
Fürth,Mittelfranken,2020-08-25T08:00:00+02:00,526,58
Fürth Stadt,Mittelfranken,2020-08-25T08:00:00+02:00,473,38
Garmisch-Partenkirchen,Oberbayern,2020-08-25T08:00:00+02:00,318,18
Günzburg,Schwaben,2020-08-25T08:00:00+02:00,294,4
Haßberge,Unterfranken,2020-08-25T08:00:00+02:00,180,6
Hof,Oberfranken,2020-08-25T08:00:00+02:00,498,32
Hof Stadt,Oberfranken,2020-08-25T08:00:00+02:00,156,4
Ingolstadt Stadt,Oberbayern,2020-08-25T08:00:00+02:00,641,38
Kaufbeuren Stadt,Schwaben,2020-08-25T08:00:00+02:00,128,5
Kelheim,Niederbayern,2020-08-25T08:00:00+02:00,572,35
Kempten Stadt,Schwaben,2020-08-25T08:00:00+02:00,134,10
Kitzingen,Unterfranken,2020-08-25T08:00:00+02:00,214,3
Kronach,Oberfranken,2020-08-25T08:00:00+02:00,178,3
Kulmbach,Oberfranken,2020-08-25T08:00:00+02:00,258,11
Landsberg am Lech,Oberbayern,2020-08-25T08:00:00+02:00,404,10
Landshut,Niederbayern,2020-08-25T08:00:00+02:00,762,31
Landshut Stadt,Niederbayern,2020-08-25T08:00:00+02:00,323,9
Lichtenfels,Oberfranken,2020-08-25T08:00:00+02:00,334,17
Lindau (Bodensee),Schwaben,2020-08-25T08:00:00+02:00,266,8
Main-Spessart,Unterfranken,2020-08-25T08:00:00+02:00,181,6
Memmingen Stadt,Schwaben,2020-08-25T08:00:00+02:00,75,0
Miesbach,Oberbayern,2020-08-25T08:00:00+02:00,652,11
Miltenberg,Unterfranken,2020-08-25T08:00:00+02:00,350,5
Mühldorf am Inn,Oberbayern,2020-08-25T08:00:00+02:00,561,27
München,Oberbayern,2020-08-25T08:00:00+02:00,1653,96
München Stadt,Oberbayern,2020-08-25T08:00:00+02:00,8236,223
Neu-Ulm,Schwaben,2020-08-25T08:00:00+02:00,551,26
Neuburg-Schrobenhausen,Oberbayern,2020-08-25T08:00:00+02:00,366,18
Neumarkt in der Oberpfalz,Oberpfalz,2020-08-25T08:00:00+02:00,436,17
