Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-03-26T08:00:00+01:00,174632,3906
Niederbayern,2021-03-26T08:00:00+01:00,54791,1611
Oberpfalz,2021-03-26T08:00:00+01:00,43543,1228
Oberfranken,2021-03-26T08:00:00+01:00,42036,1420
Mittelfranken,2021-03-26T08:00:00+01:00,67649,2216
Unterfranken,2021-03-26T08:00:00+01:00,39091,1231
Schwaben,2021-03-26T08:00:00+01:00,63106,1509
