Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-08-22T08:00:00+02:00,425,20
Altötting,Oberbayern,2020-08-22T08:00:00+02:00,678,55
Amberg Stadt,Oberpfalz,2020-08-22T08:00:00+02:00,102,4
Amberg-Sulzbach,Oberpfalz,2020-08-22T08:00:00+02:00,506,54
Ansbach,Mittelfranken,2020-08-22T08:00:00+02:00,621,28
Ansbach Stadt,Mittelfranken,2020-08-22T08:00:00+02:00,161,8
Aschaffenburg,Unterfranken,2020-08-22T08:00:00+02:00,609,42
Aschaffenburg Stadt,Unterfranken,2020-08-22T08:00:00+02:00,144,1
Augsburg,Schwaben,2020-08-22T08:00:00+02:00,514,11
Augsburg Stadt,Schwaben,2020-08-22T08:00:00+02:00,658,16
Bad Kissingen,Unterfranken,2020-08-22T08:00:00+02:00,274,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-08-22T08:00:00+02:00,545,10
Bamberg,Oberfranken,2020-08-22T08:00:00+02:00,446,36
Bamberg Stadt,Oberfranken,2020-08-22T08:00:00+02:00,221,22
Bayreuth,Oberfranken,2020-08-22T08:00:00+02:00,437,28
Bayreuth Stadt,Oberfranken,2020-08-22T08:00:00+02:00,222,11
Berchtesgadener Land,Oberbayern,2020-08-22T08:00:00+02:00,380,25
Cham,Oberpfalz,2020-08-22T08:00:00+02:00,451,21
Coburg,Oberfranken,2020-08-22T08:00:00+02:00,426,29
Coburg Stadt,Oberfranken,2020-08-22T08:00:00+02:00,131,3
Dachau,Oberbayern,2020-08-22T08:00:00+02:00,1049,32
Deggendorf,Niederbayern,2020-08-22T08:00:00+02:00,379,15
Dillingen an der Donau,Schwaben,2020-08-22T08:00:00+02:00,304,29
Dingolfing-Landau,Niederbayern,2020-08-22T08:00:00+02:00,842,10
Donau-Ries,Schwaben,2020-08-22T08:00:00+02:00,397,23
Ebersberg,Oberbayern,2020-08-22T08:00:00+02:00,600,5
Eichstätt,Oberbayern,2020-08-22T08:00:00+02:00,345,20
Erding,Oberbayern,2020-08-22T08:00:00+02:00,758,11
Erlangen Stadt,Mittelfranken,2020-08-22T08:00:00+02:00,298,11
Erlangen-Höchstadt,Mittelfranken,2020-08-22T08:00:00+02:00,316,11
Forchheim,Oberfranken,2020-08-22T08:00:00+02:00,239,4
Freising,Oberbayern,2020-08-22T08:00:00+02:00,1088,46
Freyung-Grafenau,Niederbayern,2020-08-22T08:00:00+02:00,198,12
Fürstenfeldbruck,Oberbayern,2020-08-22T08:00:00+02:00,1033,36
Fürth,Mittelfranken,2020-08-22T08:00:00+02:00,526,58
Fürth Stadt,Mittelfranken,2020-08-22T08:00:00+02:00,473,38
Garmisch-Partenkirchen,Oberbayern,2020-08-22T08:00:00+02:00,314,18
Günzburg,Schwaben,2020-08-22T08:00:00+02:00,294,4
Haßberge,Unterfranken,2020-08-22T08:00:00+02:00,180,6
Hof,Oberfranken,2020-08-22T08:00:00+02:00,497,32
Hof Stadt,Oberfranken,2020-08-22T08:00:00+02:00,155,4
Ingolstadt Stadt,Oberbayern,2020-08-22T08:00:00+02:00,630,38
Kaufbeuren Stadt,Schwaben,2020-08-22T08:00:00+02:00,121,5
Kelheim,Niederbayern,2020-08-22T08:00:00+02:00,562,35
Kempten Stadt,Schwaben,2020-08-22T08:00:00+02:00,133,10
Kitzingen,Unterfranken,2020-08-22T08:00:00+02:00,212,3
Kronach,Oberfranken,2020-08-22T08:00:00+02:00,177,3
Kulmbach,Oberfranken,2020-08-22T08:00:00+02:00,257,11
Landsberg am Lech,Oberbayern,2020-08-22T08:00:00+02:00,402,10
Landshut,Niederbayern,2020-08-22T08:00:00+02:00,759,31
Landshut Stadt,Niederbayern,2020-08-22T08:00:00+02:00,312,9
Lichtenfels,Oberfranken,2020-08-22T08:00:00+02:00,334,17
Lindau (Bodensee),Schwaben,2020-08-22T08:00:00+02:00,266,8
Main-Spessart,Unterfranken,2020-08-22T08:00:00+02:00,179,6
Memmingen Stadt,Schwaben,2020-08-22T08:00:00+02:00,74,0
Miesbach,Oberbayern,2020-08-22T08:00:00+02:00,648,11
Miltenberg,Unterfranken,2020-08-22T08:00:00+02:00,348,5
Mühldorf am Inn,Oberbayern,2020-08-22T08:00:00+02:00,555,27
München,Oberbayern,2020-08-22T08:00:00+02:00,1633,96
München Stadt,Oberbayern,2020-08-22T08:00:00+02:00,8089,223
Neu-Ulm,Schwaben,2020-08-22T08:00:00+02:00,542,26
Neuburg-Schrobenhausen,Oberbayern,2020-08-22T08:00:00+02:00,360,18
Neumarkt in der Oberpfalz,Oberpfalz,2020-08-22T08:00:00+02:00,427,17
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-08-22T08:00:00+02:00,269,6
Neustadt an der Waldnaab,Oberpfalz,2020-08-22T08:00:00+02:00,849,73
Nürnberg Stadt,Mittelfranken,2020-08-22T08:00:00+02:00,1380,52
Nürnberger Land,Mittelfranken,2020-08-22T08:00:00+02:00,684,44
Oberallgäu,Schwaben,2020-08-22T08:00:00+02:00,225,7
Ostallgäu,Schwaben,2020-08-22T08:00:00+02:00,557,39
Passau,Niederbayern,2020-08-22T08:00:00+02:00,653,31
Passau Stadt,Niederbayern,2020-08-22T08:00:00+02:00,155,18
Pfaffenhofen an der Ilm,Oberbayern,2020-08-22T08:00:00+02:00,411,21
Regen,Niederbayern,2020-08-22T08:00:00+02:00,205,12
Regensburg,Oberpfalz,2020-08-22T08:00:00+02:00,539,15
Regensburg Stadt,Oberpfalz,2020-08-22T08:00:00+02:00,757,10
Rhön-Grabfeld,Unterfranken,2020-08-22T08:00:00+02:00,209,8
Rosenheim,Oberbayern,2020-08-22T08:00:00+02:00,2379,199
Rosenheim Stadt,Oberbayern,2020-08-22T08:00:00+02:00,589,23
Roth,Mittelfranken,2020-08-22T08:00:00+02:00,314,7
Rottal-Inn,Niederbayern,2020-08-22T08:00:00+02:00,772,48
Schwabach Stadt,Mittelfranken,2020-08-22T08:00:00+02:00,93,2
Schwandorf,Oberpfalz,2020-08-22T08:00:00+02:00,533,20
Schweinfurt,Unterfranken,2020-08-22T08:00:00+02:00,567,25
Schweinfurt Stadt,Unterfranken,2020-08-22T08:00:00+02:00,201,17
Starnberg,Oberbayern,2020-08-22T08:00:00+02:00,643,13
Straubing Stadt,Niederbayern,2020-08-22T08:00:00+02:00,461,48
Straubing-Bogen,Niederbayern,2020-08-22T08:00:00+02:00,577,29
Tirschenreuth,Oberpfalz,2020-08-22T08:00:00+02:00,1141,138
Traunstein,Oberbayern,2020-08-22T08:00:00+02:00,1346,88
Unterallgäu,Schwaben,2020-08-22T08:00:00+02:00,312,14
Weiden in der Oberpfalz Stadt,Oberpfalz,2020-08-22T08:00:00+02:00,348,20
Weilheim-Schongau,Oberbayern,2020-08-22T08:00:00+02:00,382,3
Weißenburg-Gunzenhausen,Mittelfranken,2020-08-22T08:00:00+02:00,370,25
Wunsiedel im Fichtelgebirge,Oberfranken,2020-08-22T08:00:00+02:00,682,41
Würzburg,Unterfranken,2020-08-22T08:00:00+02:00,470,7
Würzburg Stadt,Unterfranken,2020-08-22T08:00:00+02:00,514,52
