Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-05-04T08:00:00+02:00,4860,91
Altötting,Oberbayern,2021-05-04T08:00:00+02:00,5656,205
Amberg Stadt,Oberpfalz,2021-05-04T08:00:00+02:00,1660,20
Amberg-Sulzbach,Oberpfalz,2021-05-04T08:00:00+02:00,4605,150
Ansbach,Mittelfranken,2021-05-04T08:00:00+02:00,7773,168
Ansbach Stadt,Mittelfranken,2021-05-04T08:00:00+02:00,1693,44
Aschaffenburg,Unterfranken,2021-05-04T08:00:00+02:00,7567,196
Aschaffenburg Stadt,Unterfranken,2021-05-04T08:00:00+02:00,3103,106
Augsburg,Schwaben,2021-05-04T08:00:00+02:00,10574,202
Augsburg Stadt,Schwaben,2021-05-04T08:00:00+02:00,16474,381
Bad Kissingen,Unterfranken,2021-05-04T08:00:00+02:00,3335,94
Bad Tölz-Wolfratshausen,Oberbayern,2021-05-04T08:00:00+02:00,4722,72
Bamberg,Oberfranken,2021-05-04T08:00:00+02:00,5053,134
Bamberg Stadt,Oberfranken,2021-05-04T08:00:00+02:00,2872,100
Bayreuth,Oberfranken,2021-05-04T08:00:00+02:00,4741,155
Bayreuth Stadt,Oberfranken,2021-05-04T08:00:00+02:00,3332,105
Berchtesgadener Land,Oberbayern,2021-05-04T08:00:00+02:00,5565,99
Cham,Oberpfalz,2021-05-04T08:00:00+02:00,6755,171
Coburg,Oberfranken,2021-05-04T08:00:00+02:00,4294,150
Coburg Stadt,Oberfranken,2021-05-04T08:00:00+02:00,2096,86
Dachau,Oberbayern,2021-05-04T08:00:00+02:00,7839,135
Deggendorf,Niederbayern,2021-05-04T08:00:00+02:00,6435,146
Dillingen an der Donau,Schwaben,2021-05-04T08:00:00+02:00,3326,107
Dingolfing-Landau,Niederbayern,2021-05-04T08:00:00+02:00,5266,85
Donau-Ries,Schwaben,2021-05-04T08:00:00+02:00,5479,154
Ebersberg,Oberbayern,2021-05-04T08:00:00+02:00,5956,174
Eichstätt,Oberbayern,2021-05-04T08:00:00+02:00,4749,79
Erding,Oberbayern,2021-05-04T08:00:00+02:00,6609,109
Erlangen Stadt,Mittelfranken,2021-05-04T08:00:00+02:00,3698,91
Erlangen-Höchstadt,Mittelfranken,2021-05-04T08:00:00+02:00,5071,124
Forchheim,Oberfranken,2021-05-04T08:00:00+02:00,4499,110
Freising,Oberbayern,2021-05-04T08:00:00+02:00,7886,122
Freyung-Grafenau,Niederbayern,2021-05-04T08:00:00+02:00,4642,118
Fürstenfeldbruck,Oberbayern,2021-05-04T08:00:00+02:00,9218,133
Fürth,Mittelfranken,2021-05-04T08:00:00+02:00,4944,202
Fürth Stadt,Mittelfranken,2021-05-04T08:00:00+02:00,6987,200
Garmisch-Partenkirchen,Oberbayern,2021-05-04T08:00:00+02:00,3363,87
Günzburg,Schwaben,2021-05-04T08:00:00+02:00,6010,103
Haßberge,Unterfranken,2021-05-04T08:00:00+02:00,3799,85
Hof,Oberfranken,2021-05-04T08:00:00+02:00,6090,145
Hof Stadt,Oberfranken,2021-05-04T08:00:00+02:00,3784,113
Ingolstadt Stadt,Oberbayern,2021-05-04T08:00:00+02:00,5601,100
Kaufbeuren Stadt,Schwaben,2021-05-04T08:00:00+02:00,2172,50
Kelheim,Niederbayern,2021-05-04T08:00:00+02:00,5466,105
Kempten Stadt,Schwaben,2021-05-04T08:00:00+02:00,2662,41
Kitzingen,Unterfranken,2021-05-04T08:00:00+02:00,2960,83
Kronach,Oberfranken,2021-05-04T08:00:00+02:00,3819,88
Kulmbach,Oberfranken,2021-05-04T08:00:00+02:00,3922,111
Landsberg am Lech,Oberbayern,2021-05-04T08:00:00+02:00,3870,64
Landshut,Niederbayern,2021-05-04T08:00:00+02:00,7408,164
Landshut Stadt,Niederbayern,2021-05-04T08:00:00+02:00,3722,104
Lichtenfels,Oberfranken,2021-05-04T08:00:00+02:00,3257,78
Lindau (Bodensee),Schwaben,2021-05-04T08:00:00+02:00,3184,62
Main-Spessart,Unterfranken,2021-05-04T08:00:00+02:00,4423,205
Memmingen Stadt,Schwaben,2021-05-04T08:00:00+02:00,1889,23
Miesbach,Oberbayern,2021-05-04T08:00:00+02:00,4106,76
Miltenberg,Unterfranken,2021-05-04T08:00:00+02:00,5473,121
Mühldorf am Inn,Oberbayern,2021-05-04T08:00:00+02:00,6642,143
München,Oberbayern,2021-05-04T08:00:00+02:00,14550,287
München Stadt,Oberbayern,2021-05-04T08:00:00+02:00,68671,1184
Neu-Ulm,Schwaben,2021-05-04T08:00:00+02:00,6685,111
Neuburg-Schrobenhausen,Oberbayern,2021-05-04T08:00:00+02:00,3875,73
Neumarkt in der Oberpfalz,Oberpfalz,2021-05-04T08:00:00+02:00,5945,119
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-05-04T08:00:00+02:00,4084,98
Neustadt an der Waldnaab,Oberpfalz,2021-05-04T08:00:00+02:00,5104,162
Nürnberg Stadt,Mittelfranken,2021-05-04T08:00:00+02:00,31856,909
Nürnberger Land,Mittelfranken,2021-05-04T08:00:00+02:00,6823,171
Oberallgäu,Schwaben,2021-05-04T08:00:00+02:00,5569,75
Ostallgäu,Schwaben,2021-05-04T08:00:00+02:00,6614,121
Passau,Niederbayern,2021-05-04T08:00:00+02:00,12422,354
Passau Stadt,Niederbayern,2021-05-04T08:00:00+02:00,3310,112
Pfaffenhofen an der Ilm,Oberbayern,2021-05-04T08:00:00+02:00,5332,155
Regen,Niederbayern,2021-05-04T08:00:00+02:00,5300,160
Regensburg,Oberpfalz,2021-05-04T08:00:00+02:00,7570,178
Regensburg Stadt,Oberpfalz,2021-05-04T08:00:00+02:00,6475,72
Rhön-Grabfeld,Unterfranken,2021-05-04T08:00:00+02:00,3241,84
Rosenheim,Oberbayern,2021-05-04T08:00:00+02:00,13095,449
Rosenheim Stadt,Oberbayern,2021-05-04T08:00:00+02:00,3699,58
Roth,Mittelfranken,2021-05-04T08:00:00+02:00,5395,165
Rottal-Inn,Niederbayern,2021-05-04T08:00:00+02:00,6909,165
Schwabach Stadt,Mittelfranken,2021-05-04T08:00:00+02:00,2052,104
Schwandorf,Oberpfalz,2021-05-04T08:00:00+02:00,7872,151
Schweinfurt,Unterfranken,2021-05-04T08:00:00+02:00,4620,124
