Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-05-02T10:00:00+02:00,19435,679
Niederbayern,2020-05-02T10:00:00+02:00,4336,230
Oberpfalz,2020-05-02T10:00:00+02:00,4730,287
Oberfranken,2020-05-02T10:00:00+02:00,3283,163
Mittelfranken,2020-05-02T10:00:00+02:00,4329,212
Unterfranken,2020-05-02T10:00:00+02:00,3266,166
Schwaben,2020-05-02T10:00:00+02:00,3671,170
