Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-01-26T08:00:00+01:00,148372,2957
Niederbayern,2021-01-26T08:00:00+01:00,44022,1246
Oberpfalz,2021-01-26T08:00:00+01:00,31029,933
Oberfranken,2021-01-26T08:00:00+01:00,30124,1048
Mittelfranken,2021-01-26T08:00:00+01:00,54549,1462
Unterfranken,2021-01-26T08:00:00+01:00,31388,995
Schwaben,2021-01-26T08:00:00+01:00,52490,1201
