Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-11-07T08:00:00+01:00,314112,4836
Niederbayern,2021-11-07T08:00:00+01:00,97771,1943
Oberpfalz,2021-11-07T08:00:00+01:00,74056,1602
Oberfranken,2021-11-07T08:00:00+01:00,66853,1708
Mittelfranken,2021-11-07T08:00:00+01:00,115631,2651
Unterfranken,2021-11-07T08:00:00+01:00,69167,1539
Schwaben,2021-11-07T08:00:00+01:00,124967,1975
