Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-08-31T08:00:00+02:00,5450,101
Altötting,Oberbayern,2021-08-31T08:00:00+02:00,6364,210
Amberg Stadt,Oberpfalz,2021-08-31T08:00:00+02:00,1875,24
Amberg-Sulzbach,Oberpfalz,2021-08-31T08:00:00+02:00,4941,160
Ansbach,Mittelfranken,2021-08-31T08:00:00+02:00,8602,197
Ansbach Stadt,Mittelfranken,2021-08-31T08:00:00+02:00,1954,45
Aschaffenburg,Unterfranken,2021-08-31T08:00:00+02:00,8313,215
Aschaffenburg Stadt,Unterfranken,2021-08-31T08:00:00+02:00,3703,115
Augsburg,Schwaben,2021-08-31T08:00:00+02:00,11934,235
Augsburg Stadt,Schwaben,2021-08-31T08:00:00+02:00,19125,406
Bad Kissingen,Unterfranken,2021-08-31T08:00:00+02:00,3731,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-08-31T08:00:00+02:00,5374,80
Bamberg,Oberfranken,2021-08-31T08:00:00+02:00,5856,146
Bamberg Stadt,Oberfranken,2021-08-31T08:00:00+02:00,3337,108
Bayreuth,Oberfranken,2021-08-31T08:00:00+02:00,5019,163
Bayreuth Stadt,Oberfranken,2021-08-31T08:00:00+02:00,3578,110
Berchtesgadener Land,Oberbayern,2021-08-31T08:00:00+02:00,6442,102
Cham,Oberpfalz,2021-08-31T08:00:00+02:00,7243,183
Coburg,Oberfranken,2021-08-31T08:00:00+02:00,4956,161
Coburg Stadt,Oberfranken,2021-08-31T08:00:00+02:00,2456,92
Dachau,Oberbayern,2021-08-31T08:00:00+02:00,8726,143
Deggendorf,Niederbayern,2021-08-31T08:00:00+02:00,7234,160
Dillingen an der Donau,Schwaben,2021-08-31T08:00:00+02:00,4117,128
Dingolfing-Landau,Niederbayern,2021-08-31T08:00:00+02:00,6187,100
Donau-Ries,Schwaben,2021-08-31T08:00:00+02:00,6273,165
Ebersberg,Oberbayern,2021-08-31T08:00:00+02:00,6684,181
Eichstätt,Oberbayern,2021-08-31T08:00:00+02:00,5378,86
Erding,Oberbayern,2021-08-31T08:00:00+02:00,7314,118
Erlangen Stadt,Mittelfranken,2021-08-31T08:00:00+02:00,4184,95
Erlangen-Höchstadt,Mittelfranken,2021-08-31T08:00:00+02:00,5643,132
Forchheim,Oberfranken,2021-08-31T08:00:00+02:00,4936,113
Freising,Oberbayern,2021-08-31T08:00:00+02:00,8782,137
Freyung-Grafenau,Niederbayern,2021-08-31T08:00:00+02:00,4981,128
Fürstenfeldbruck,Oberbayern,2021-08-31T08:00:00+02:00,10257,141
Fürth,Mittelfranken,2021-08-31T08:00:00+02:00,5514,209
Fürth Stadt,Mittelfranken,2021-08-31T08:00:00+02:00,8006,225
Garmisch-Partenkirchen,Oberbayern,2021-08-31T08:00:00+02:00,3737,88
Günzburg,Schwaben,2021-08-31T08:00:00+02:00,7217,110
Haßberge,Unterfranken,2021-08-31T08:00:00+02:00,4184,87
Hof,Oberfranken,2021-08-31T08:00:00+02:00,6461,157
Hof Stadt,Oberfranken,2021-08-31T08:00:00+02:00,4038,117
Ingolstadt Stadt,Oberbayern,2021-08-31T08:00:00+02:00,6564,117
Kaufbeuren Stadt,Schwaben,2021-08-31T08:00:00+02:00,2509,56
Kelheim,Niederbayern,2021-08-31T08:00:00+02:00,6181,110
Kempten Stadt,Schwaben,2021-08-31T08:00:00+02:00,3408,49
Kitzingen,Unterfranken,2021-08-31T08:00:00+02:00,3421,87
Kronach,Oberfranken,2021-08-31T08:00:00+02:00,4293,96
Kulmbach,Oberfranken,2021-08-31T08:00:00+02:00,4138,118
Landsberg am Lech,Oberbayern,2021-08-31T08:00:00+02:00,4327,71
Landshut,Niederbayern,2021-08-31T08:00:00+02:00,8318,169
Landshut Stadt,Niederbayern,2021-08-31T08:00:00+02:00,4264,117
Lichtenfels,Oberfranken,2021-08-31T08:00:00+02:00,3650,85
Lindau (Bodensee),Schwaben,2021-08-31T08:00:00+02:00,3574,63
Main-Spessart,Unterfranken,2021-08-31T08:00:00+02:00,4929,216
Memmingen Stadt,Schwaben,2021-08-31T08:00:00+02:00,2397,26
Miesbach,Oberbayern,2021-08-31T08:00:00+02:00,4747,83
Miltenberg,Unterfranken,2021-08-31T08:00:00+02:00,6271,130
Mühldorf am Inn,Oberbayern,2021-08-31T08:00:00+02:00,7237,155
München,Oberbayern,2021-08-31T08:00:00+02:00,16137,294
München Stadt,Oberbayern,2021-08-31T08:00:00+02:00,78053,1277
Neu-Ulm,Schwaben,2021-08-31T08:00:00+02:00,8059,122
Neuburg-Schrobenhausen,Oberbayern,2021-08-31T08:00:00+02:00,4444,81
Neumarkt in der Oberpfalz,Oberpfalz,2021-08-31T08:00:00+02:00,6815,142
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-08-31T08:00:00+02:00,4496,107
Neustadt an der Waldnaab,Oberpfalz,2021-08-31T08:00:00+02:00,5365,188
Nürnberg Stadt,Mittelfranken,2021-08-31T08:00:00+02:00,35897,975
Nürnberger Land,Mittelfranken,2021-08-31T08:00:00+02:00,7646,189
Oberallgäu,Schwaben,2021-08-31T08:00:00+02:00,6212,90
Ostallgäu,Schwaben,2021-08-31T08:00:00+02:00,7465,134
Passau,Niederbayern,2021-08-31T08:00:00+02:00,13105,377
Passau Stadt,Niederbayern,2021-08-31T08:00:00+02:00,3451,117
Pfaffenhofen an der Ilm,Oberbayern,2021-08-31T08:00:00+02:00,5893,159
Regen,Niederbayern,2021-08-31T08:00:00+02:00,5686,164
Regensburg,Oberpfalz,2021-08-31T08:00:00+02:00,8655,210
Regensburg Stadt,Oberpfalz,2021-08-31T08:00:00+02:00,7483,93
Rhön-Grabfeld,Unterfranken,2021-08-31T08:00:00+02:00,3610,89
Rosenheim,Oberbayern,2021-08-31T08:00:00+02:00,14573,464
Rosenheim Stadt,Oberbayern,2021-08-31T08:00:00+02:00,4238,68
Roth,Mittelfranken,2021-08-31T08:00:00+02:00,5838,174
Rottal-Inn,Niederbayern,2021-08-31T08:00:00+02:00,7801,184
Schwabach Stadt,Mittelfranken,2021-08-31T08:00:00+02:00,2226,105
Schwandorf,Oberpfalz,2021-08-31T08:00:00+02:00,8656,157
Schweinfurt,Unterfranken,2021-08-31T08:00:00+02:00,5342,139
Schweinfurt Stadt,Unterfranken,2021-08-31T08:00:00+02:00,3370,94
Starnberg,Oberbayern,2021-08-31T08:00:00+02:00,5431,117
Straubing Stadt,Niederbayern,2021-08-31T08:00:00+02:00,2470,87
Straubing-Bogen,Niederbayern,2021-08-31T08:00:00+02:00,5541,141
Tirschenreuth,Oberpfalz,2021-08-31T08:00:00+02:00,5405,265
Traunstein,Oberbayern,2021-08-31T08:00:00+02:00,11444,218
Unterallgäu,Schwaben,2021-08-31T08:00:00+02:00,7601,169
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-08-31T08:00:00+02:00,2803,98
Weilheim-Schongau,Oberbayern,2021-08-31T08:00:00+02:00,5475,84
Weißenburg-Gunzenhausen,Mittelfranken,2021-08-31T08:00:00+02:00,4063,118
Wunsiedel im Fichtelgebirge,Oberfranken,2021-08-31T08:00:00+02:00,5107,199
Würzburg,Unterfranken,2021-08-31T08:00:00+02:00,4680,74
Würzburg Stadt,Unterfranken,2021-08-31T08:00:00+02:00,4920,125
