Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-09-22T08:00:00+02:00,30139,1032
Niederbayern,2020-09-22T08:00:00+02:00,6747,300
Oberpfalz,2020-09-22T08:00:00+02:00,6310,374
Oberfranken,2020-09-22T08:00:00+02:00,4612,245
Mittelfranken,2020-09-22T08:00:00+02:00,6670,291
Unterfranken,2020-09-22T08:00:00+02:00,4732,191
Schwaben,2020-09-22T08:00:00+02:00,6306,216
