Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-08-19T08:00:00+02:00,418,20
Altötting,Oberbayern,2020-08-19T08:00:00+02:00,669,55
Amberg Stadt,Oberpfalz,2020-08-19T08:00:00+02:00,102,4
Amberg-Sulzbach,Oberpfalz,2020-08-19T08:00:00+02:00,500,54
Ansbach,Mittelfranken,2020-08-19T08:00:00+02:00,608,28
Ansbach Stadt,Mittelfranken,2020-08-19T08:00:00+02:00,155,8
Aschaffenburg,Unterfranken,2020-08-19T08:00:00+02:00,604,42
Aschaffenburg Stadt,Unterfranken,2020-08-19T08:00:00+02:00,142,1
Augsburg,Schwaben,2020-08-19T08:00:00+02:00,505,11
Augsburg Stadt,Schwaben,2020-08-19T08:00:00+02:00,626,16
Bad Kissingen,Unterfranken,2020-08-19T08:00:00+02:00,273,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-08-19T08:00:00+02:00,533,10
Bamberg,Oberfranken,2020-08-19T08:00:00+02:00,446,36
Bamberg Stadt,Oberfranken,2020-08-19T08:00:00+02:00,217,22
Bayreuth,Oberfranken,2020-08-19T08:00:00+02:00,436,28
Bayreuth Stadt,Oberfranken,2020-08-19T08:00:00+02:00,221,11
Berchtesgadener Land,Oberbayern,2020-08-19T08:00:00+02:00,372,25
Cham,Oberpfalz,2020-08-19T08:00:00+02:00,446,21
Coburg,Oberfranken,2020-08-19T08:00:00+02:00,421,29
Coburg Stadt,Oberfranken,2020-08-19T08:00:00+02:00,125,3
Dachau,Oberbayern,2020-08-19T08:00:00+02:00,1028,31
Deggendorf,Niederbayern,2020-08-19T08:00:00+02:00,357,15
Dillingen an der Donau,Schwaben,2020-08-19T08:00:00+02:00,295,29
Dingolfing-Landau,Niederbayern,2020-08-19T08:00:00+02:00,830,10
Donau-Ries,Schwaben,2020-08-19T08:00:00+02:00,390,23
Ebersberg,Oberbayern,2020-08-19T08:00:00+02:00,578,5
Eichstätt,Oberbayern,2020-08-19T08:00:00+02:00,338,20
Erding,Oberbayern,2020-08-19T08:00:00+02:00,754,11
Erlangen Stadt,Mittelfranken,2020-08-19T08:00:00+02:00,292,11
Erlangen-Höchstadt,Mittelfranken,2020-08-19T08:00:00+02:00,313,11
Forchheim,Oberfranken,2020-08-19T08:00:00+02:00,237,4
Freising,Oberbayern,2020-08-19T08:00:00+02:00,1074,46
Freyung-Grafenau,Niederbayern,2020-08-19T08:00:00+02:00,197,12
Fürstenfeldbruck,Oberbayern,2020-08-19T08:00:00+02:00,1016,36
Fürth,Mittelfranken,2020-08-19T08:00:00+02:00,519,58
Fürth Stadt,Mittelfranken,2020-08-19T08:00:00+02:00,467,38
Garmisch-Partenkirchen,Oberbayern,2020-08-19T08:00:00+02:00,313,18
Günzburg,Schwaben,2020-08-19T08:00:00+02:00,284,4
Haßberge,Unterfranken,2020-08-19T08:00:00+02:00,180,6
Hof,Oberfranken,2020-08-19T08:00:00+02:00,489,32
Hof Stadt,Oberfranken,2020-08-19T08:00:00+02:00,151,4
Ingolstadt Stadt,Oberbayern,2020-08-19T08:00:00+02:00,598,38
Kaufbeuren Stadt,Schwaben,2020-08-19T08:00:00+02:00,119,5
Kelheim,Niederbayern,2020-08-19T08:00:00+02:00,539,35
Kempten Stadt,Schwaben,2020-08-19T08:00:00+02:00,128,10
Kitzingen,Unterfranken,2020-08-19T08:00:00+02:00,208,3
Kronach,Oberfranken,2020-08-19T08:00:00+02:00,176,3
Kulmbach,Oberfranken,2020-08-19T08:00:00+02:00,253,11
Landsberg am Lech,Oberbayern,2020-08-19T08:00:00+02:00,390,10
Landshut,Niederbayern,2020-08-19T08:00:00+02:00,748,31
Landshut Stadt,Niederbayern,2020-08-19T08:00:00+02:00,306,9
Lichtenfels,Oberfranken,2020-08-19T08:00:00+02:00,330,17
Lindau (Bodensee),Schwaben,2020-08-19T08:00:00+02:00,265,8
Main-Spessart,Unterfranken,2020-08-19T08:00:00+02:00,173,6
Memmingen Stadt,Schwaben,2020-08-19T08:00:00+02:00,70,0
Miesbach,Oberbayern,2020-08-19T08:00:00+02:00,643,11
Miltenberg,Unterfranken,2020-08-19T08:00:00+02:00,342,5
Mühldorf am Inn,Oberbayern,2020-08-19T08:00:00+02:00,543,27
München,Oberbayern,2020-08-19T08:00:00+02:00,1592,95
München Stadt,Oberbayern,2020-08-19T08:00:00+02:00,7835,223
Neu-Ulm,Schwaben,2020-08-19T08:00:00+02:00,514,26
Neuburg-Schrobenhausen,Oberbayern,2020-08-19T08:00:00+02:00,349,18
Neumarkt in der Oberpfalz,Oberpfalz,2020-08-19T08:00:00+02:00,409,17
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-08-19T08:00:00+02:00,264,6
Neustadt an der Waldnaab,Oberpfalz,2020-08-19T08:00:00+02:00,847,73
Nürnberg Stadt,Mittelfranken,2020-08-19T08:00:00+02:00,1314,52
Nürnberger Land,Mittelfranken,2020-08-19T08:00:00+02:00,680,44
Oberallgäu,Schwaben,2020-08-19T08:00:00+02:00,220,7
Ostallgäu,Schwaben,2020-08-19T08:00:00+02:00,551,39
Passau,Niederbayern,2020-08-19T08:00:00+02:00,642,31
Passau Stadt,Niederbayern,2020-08-19T08:00:00+02:00,152,18
Pfaffenhofen an der Ilm,Oberbayern,2020-08-19T08:00:00+02:00,405,21
Regen,Niederbayern,2020-08-19T08:00:00+02:00,201,12
Regensburg,Oberpfalz,2020-08-19T08:00:00+02:00,530,15
Regensburg Stadt,Oberpfalz,2020-08-19T08:00:00+02:00,751,10
Rhön-Grabfeld,Unterfranken,2020-08-19T08:00:00+02:00,208,8
Rosenheim,Oberbayern,2020-08-19T08:00:00+02:00,2364,199
Rosenheim Stadt,Oberbayern,2020-08-19T08:00:00+02:00,570,23
Roth,Mittelfranken,2020-08-19T08:00:00+02:00,312,7
Rottal-Inn,Niederbayern,2020-08-19T08:00:00+02:00,757,48
Schwabach Stadt,Mittelfranken,2020-08-19T08:00:00+02:00,94,2
Schwandorf,Oberpfalz,2020-08-19T08:00:00+02:00,530,20
Schweinfurt,Unterfranken,2020-08-19T08:00:00+02:00,559,25
Schweinfurt Stadt,Unterfranken,2020-08-19T08:00:00+02:00,200,17
Starnberg,Oberbayern,2020-08-19T08:00:00+02:00,625,13
Straubing Stadt,Niederbayern,2020-08-19T08:00:00+02:00,456,48
Straubing-Bogen,Niederbayern,2020-08-19T08:00:00+02:00,573,29
Tirschenreuth,Oberpfalz,2020-08-19T08:00:00+02:00,1141,138
Traunstein,Oberbayern,2020-08-19T08:00:00+02:00,1336,88
Unterallgäu,Schwaben,2020-08-19T08:00:00+02:00,299,14
Weiden in der Oberpfalz Stadt,Oberpfalz,2020-08-19T08:00:00+02:00,340,20
Weilheim-Schongau,Oberbayern,2020-08-19T08:00:00+02:00,376,3
Weißenburg-Gunzenhausen,Mittelfranken,2020-08-19T08:00:00+02:00,356,25
Wunsiedel im Fichtelgebirge,Oberfranken,2020-08-19T08:00:00+02:00,678,41
Würzburg,Unterfranken,2020-08-19T08:00:00+02:00,459,7
Würzburg Stadt,Unterfranken,2020-08-19T08:00:00+02:00,507,52
