Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-04-24T08:00:00+02:00,202706,4114
Niederbayern,2021-04-24T08:00:00+02:00,65135,1702
Oberpfalz,2021-04-24T08:00:00+02:00,51909,1336
Oberfranken,2021-04-24T08:00:00+02:00,50497,1538
Mittelfranken,2021-04-24T08:00:00+02:00,80399,2335
Unterfranken,2021-04-24T08:00:00+02:00,46946,1323
Schwaben,2021-04-24T08:00:00+02:00,77555,1608
