Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-04-14T08:00:00+02:00,44494,160
Altötting,Oberbayern,2022-04-14T08:00:00+02:00,41277,324
Amberg Stadt,Oberpfalz,2022-04-14T08:00:00+02:00,12408,55
Amberg-Sulzbach,Oberpfalz,2022-04-14T08:00:00+02:00,30658,214
Ansbach,Mittelfranken,2022-04-14T08:00:00+02:00,61683,258
Ansbach Stadt,Mittelfranken,2022-04-14T08:00:00+02:00,13563,62
Aschaffenburg,Unterfranken,2022-04-14T08:00:00+02:00,50236,281
Aschaffenburg Stadt,Unterfranken,2022-04-14T08:00:00+02:00,21396,159
Augsburg,Schwaben,2022-04-14T08:00:00+02:00,82544,398
Augsburg Stadt,Schwaben,2022-04-14T08:00:00+02:00,98330,637
Bad Kissingen,Unterfranken,2022-04-14T08:00:00+02:00,33256,188
Bad Tölz-Wolfratshausen,Oberbayern,2022-04-14T08:00:00+02:00,43397,176
Bamberg,Oberfranken,2022-04-14T08:00:00+02:00,51882,234
Bamberg Stadt,Oberfranken,2022-04-14T08:00:00+02:00,21589,144
Bayreuth,Oberfranken,2022-04-14T08:00:00+02:00,31785,213
Bayreuth Stadt,Oberfranken,2022-04-14T08:00:00+02:00,22731,159
Berchtesgadener Land,Oberbayern,2022-04-14T08:00:00+02:00,40066,184
Cham,Oberpfalz,2022-04-14T08:00:00+02:00,45479,266
Coburg,Oberfranken,2022-04-14T08:00:00+02:00,28346,204
Coburg Stadt,Oberfranken,2022-04-14T08:00:00+02:00,13396,116
Dachau,Oberbayern,2022-04-14T08:00:00+02:00,54039,232
Deggendorf,Niederbayern,2022-04-14T08:00:00+02:00,43894,277
Dillingen an der Donau,Schwaben,2022-04-14T08:00:00+02:00,34038,204
Dingolfing-Landau,Niederbayern,2022-04-14T08:00:00+02:00,36540,213
Donau-Ries,Schwaben,2022-04-14T08:00:00+02:00,47287,243
Ebersberg,Oberbayern,2022-04-14T08:00:00+02:00,47354,272
Eichstätt,Oberbayern,2022-04-14T08:00:00+02:00,44975,138
Erding,Oberbayern,2022-04-14T08:00:00+02:00,50693,180
Erlangen Stadt,Mittelfranken,2022-04-14T08:00:00+02:00,28517,130
Erlangen-Höchstadt,Mittelfranken,2022-04-14T08:00:00+02:00,42378,178
Forchheim,Oberfranken,2022-04-14T08:00:00+02:00,38098,180
Freising,Oberbayern,2022-04-14T08:00:00+02:00,58328,212
Freyung-Grafenau,Niederbayern,2022-04-14T08:00:00+02:00,30845,216
Fürstenfeldbruck,Oberbayern,2022-04-14T08:00:00+02:00,66849,225
Fürth,Mittelfranken,2022-04-14T08:00:00+02:00,36422,271
Fürth Stadt,Mittelfranken,2022-04-14T08:00:00+02:00,41845,304
Garmisch-Partenkirchen,Oberbayern,2022-04-14T08:00:00+02:00,27660,145
Günzburg,Schwaben,2022-04-14T08:00:00+02:00,44372,193
Haßberge,Unterfranken,2022-04-14T08:00:00+02:00,30687,145
Hof,Oberfranken,2022-04-14T08:00:00+02:00,30359,241
Hof Stadt,Oberfranken,2022-04-14T08:00:00+02:00,15838,162
Ingolstadt Stadt,Oberbayern,2022-04-14T08:00:00+02:00,46626,241
Kaufbeuren Stadt,Schwaben,2022-04-14T08:00:00+02:00,14545,102
Kelheim,Niederbayern,2022-04-14T08:00:00+02:00,42786,158
Kempten Stadt,Schwaben,2022-04-14T08:00:00+02:00,23581,87
Kitzingen,Unterfranken,2022-04-14T08:00:00+02:00,29285,127
Kronach,Oberfranken,2022-04-14T08:00:00+02:00,23584,163
Kulmbach,Oberfranken,2022-04-14T08:00:00+02:00,22825,154
Landsberg am Lech,Oberbayern,2022-04-14T08:00:00+02:00,37924,122
Landshut,Niederbayern,2022-04-14T08:00:00+02:00,56214,289
Landshut Stadt,Niederbayern,2022-04-14T08:00:00+02:00,23634,168
Lichtenfels,Oberfranken,2022-04-14T08:00:00+02:00,23772,160
Lindau (Bodensee),Schwaben,2022-04-14T08:00:00+02:00,26688,99
Main-Spessart,Unterfranken,2022-04-14T08:00:00+02:00,34849,242
Memmingen Stadt,Schwaben,2022-04-14T08:00:00+02:00,15089,37
Miesbach,Oberbayern,2022-04-14T08:00:00+02:00,33654,182
Miltenberg,Unterfranken,2022-04-14T08:00:00+02:00,42071,207
Mühldorf am Inn,Oberbayern,2022-04-14T08:00:00+02:00,47066,298
München,Oberbayern,2022-04-14T08:00:00+02:00,104117,362
München Stadt,Oberbayern,2022-04-14T08:00:00+02:00,474289,1959
Neu-Ulm,Schwaben,2022-04-14T08:00:00+02:00,55369,236
Neuburg-Schrobenhausen,Oberbayern,2022-04-14T08:00:00+02:00,35050,130
Neumarkt in der Oberpfalz,Oberpfalz,2022-04-14T08:00:00+02:00,43306,241
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-04-14T08:00:00+02:00,30725,148
Neustadt an der Waldnaab,Oberpfalz,2022-04-14T08:00:00+02:00,33822,222
Nürnberg Stadt,Mittelfranken,2022-04-14T08:00:00+02:00,171870,1211
Nürnberger Land,Mittelfranken,2022-04-14T08:00:00+02:00,50752,274
Oberallgäu,Schwaben,2022-04-14T08:00:00+02:00,51756,166
Ostallgäu,Schwaben,2022-04-14T08:00:00+02:00,49779,244
Passau,Niederbayern,2022-04-14T08:00:00+02:00,72585,555
Passau Stadt,Niederbayern,2022-04-14T08:00:00+02:00,17471,144
Pfaffenhofen an der Ilm,Oberbayern,2022-04-14T08:00:00+02:00,43769,234
Regen,Niederbayern,2022-04-14T08:00:00+02:00,31076,250
Regensburg,Oberpfalz,2022-04-14T08:00:00+02:00,68341,252
Regensburg Stadt,Oberpfalz,2022-04-14T08:00:00+02:00,50083,154
Rhön-Grabfeld,Unterfranken,2022-04-14T08:00:00+02:00,27850,143
Rosenheim,Oberbayern,2022-04-14T08:00:00+02:00,97756,700
Rosenheim Stadt,Oberbayern,2022-04-14T08:00:00+02:00,23714,124
Roth,Mittelfranken,2022-04-14T08:00:00+02:00,41036,228
Rottal-Inn,Niederbayern,2022-04-14T08:00:00+02:00,46699,341
Schwabach Stadt,Mittelfranken,2022-04-14T08:00:00+02:00,12956,133
Schwandorf,Oberpfalz,2022-04-14T08:00:00+02:00,51578,275
Schweinfurt,Unterfranken,2022-04-14T08:00:00+02:00,40472,212
