Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-11-23T08:00:00+01:00,382321,5130
Niederbayern,2021-11-23T08:00:00+01:00,124160,2069
Oberpfalz,2021-11-23T08:00:00+01:00,88077,1685
Oberfranken,2021-11-23T08:00:00+01:00,77792,1771
Mittelfranken,2021-11-23T08:00:00+01:00,135614,2720
Unterfranken,2021-11-23T08:00:00+01:00,80140,1590
Schwaben,2021-11-23T08:00:00+01:00,153243,2091
