Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-02-24T08:00:00+01:00,1011515,6543
Niederbayern,2022-02-24T08:00:00+01:00,273552,2694
Oberpfalz,2022-02-24T08:00:00+01:00,219574,1948
Oberfranken,2022-02-24T08:00:00+01:00,185651,2136
Mittelfranken,2022-02-24T08:00:00+01:00,329614,3169
Unterfranken,2022-02-24T08:00:00+01:00,232185,1926
Schwaben,2022-02-24T08:00:00+01:00,398859,2812
