Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-05-25T10:00:00+02:00,21184,933
Niederbayern,2020-05-25T10:00:00+02:00,4668,274
Oberpfalz,2020-05-25T10:00:00+02:00,5189,342
Oberfranken,2020-05-25T10:00:00+02:00,3683,215
Mittelfranken,2020-05-25T10:00:00+02:00,4718,258
Unterfranken,2020-05-25T10:00:00+02:00,3408,183
Schwaben,2020-05-25T10:00:00+02:00,3792,197
