Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-12-27T08:00:00+01:00,11239,125
Altötting,Oberbayern,2021-12-27T08:00:00+01:00,13491,269
Amberg Stadt,Oberpfalz,2021-12-27T08:00:00+01:00,3740,40
Amberg-Sulzbach,Oberpfalz,2021-12-27T08:00:00+01:00,9067,188
Ansbach,Mittelfranken,2021-12-27T08:00:00+01:00,17391,230
Ansbach Stadt,Mittelfranken,2021-12-27T08:00:00+01:00,3736,50
Aschaffenburg,Unterfranken,2021-12-27T08:00:00+01:00,13517,237
Aschaffenburg Stadt,Unterfranken,2021-12-27T08:00:00+01:00,6189,133
Augsburg,Schwaben,2021-12-27T08:00:00+01:00,23704,333
Augsburg Stadt,Schwaben,2021-12-27T08:00:00+01:00,32640,537
Bad Kissingen,Unterfranken,2021-12-27T08:00:00+01:00,7948,142
Bad Tölz-Wolfratshausen,Oberbayern,2021-12-27T08:00:00+01:00,13916,157
Bamberg,Oberfranken,2021-12-27T08:00:00+01:00,13693,183
Bamberg Stadt,Oberfranken,2021-12-27T08:00:00+01:00,6171,119
Bayreuth,Oberfranken,2021-12-27T08:00:00+01:00,8182,184
Bayreuth Stadt,Oberfranken,2021-12-27T08:00:00+01:00,5692,125
Berchtesgadener Land,Oberbayern,2021-12-27T08:00:00+01:00,15810,150
Cham,Oberpfalz,2021-12-27T08:00:00+01:00,14178,238
Coburg,Oberfranken,2021-12-27T08:00:00+01:00,9061,186
Coburg Stadt,Oberfranken,2021-12-27T08:00:00+01:00,4075,104
Dachau,Oberbayern,2021-12-27T08:00:00+01:00,15599,172
Deggendorf,Niederbayern,2021-12-27T08:00:00+01:00,15077,229
Dillingen an der Donau,Schwaben,2021-12-27T08:00:00+01:00,9511,171
Dingolfing-Landau,Niederbayern,2021-12-27T08:00:00+01:00,13238,173
Donau-Ries,Schwaben,2021-12-27T08:00:00+01:00,13990,210
Ebersberg,Oberbayern,2021-12-27T08:00:00+01:00,13872,224
Eichstätt,Oberbayern,2021-12-27T08:00:00+01:00,11507,123
Erding,Oberbayern,2021-12-27T08:00:00+01:00,14676,153
Erlangen Stadt,Mittelfranken,2021-12-27T08:00:00+01:00,7188,115
Erlangen-Höchstadt,Mittelfranken,2021-12-27T08:00:00+01:00,10103,163
Forchheim,Oberfranken,2021-12-27T08:00:00+01:00,9236,142
Freising,Oberbayern,2021-12-27T08:00:00+01:00,16176,172
