Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-05T08:00:00+02:00,225235,4432
Niederbayern,2021-07-05T08:00:00+02:00,72954,1836
Oberpfalz,2021-07-05T08:00:00+02:00,57222,1508
Oberfranken,2021-07-05T08:00:00+02:00,56486,1660
Mittelfranken,2021-07-05T08:00:00+02:00,91076,2547
Unterfranken,2021-07-05T08:00:00+02:00,54138,1465
Schwaben,2021-07-05T08:00:00+02:00,90879,1824
