Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-19T08:00:00+01:00,157686,3642
Niederbayern,2021-02-19T08:00:00+01:00,48246,1487
Oberpfalz,2021-02-19T08:00:00+01:00,35050,1068
Oberfranken,2021-02-19T08:00:00+01:00,35081,1259
Mittelfranken,2021-02-19T08:00:00+01:00,59221,2011
Unterfranken,2021-02-19T08:00:00+01:00,34636,1162
Schwaben,2021-02-19T08:00:00+01:00,56006,1410
