Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-12-11T08:00:00+01:00,451793,5614
Niederbayern,2021-12-11T08:00:00+01:00,148222,2331
Oberpfalz,2021-12-11T08:00:00+01:00,104405,1767
Oberfranken,2021-12-11T08:00:00+01:00,92141,1901
Mittelfranken,2021-12-11T08:00:00+01:00,159437,2865
Unterfranken,2021-12-11T08:00:00+01:00,95454,1701
Schwaben,2021-12-11T08:00:00+01:00,184724,2354
