Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-01-20T08:00:00+01:00,13190,130
Altötting,Oberbayern,2022-01-20T08:00:00+01:00,14963,284
Amberg Stadt,Oberpfalz,2022-01-20T08:00:00+01:00,4249,45
Amberg-Sulzbach,Oberpfalz,2022-01-20T08:00:00+01:00,10146,191
Ansbach,Mittelfranken,2022-01-20T08:00:00+01:00,19195,238
Ansbach Stadt,Mittelfranken,2022-01-20T08:00:00+01:00,4214,54
Aschaffenburg,Unterfranken,2022-01-20T08:00:00+01:00,15346,242
Aschaffenburg Stadt,Unterfranken,2022-01-20T08:00:00+01:00,7072,137
Augsburg,Schwaben,2022-01-20T08:00:00+01:00,27091,350
Augsburg Stadt,Schwaben,2022-01-20T08:00:00+01:00,37640,556
Bad Kissingen,Unterfranken,2022-01-20T08:00:00+01:00,9120,150
Bad Tölz-Wolfratshausen,Oberbayern,2022-01-20T08:00:00+01:00,16402,158
Bamberg,Oberfranken,2022-01-20T08:00:00+01:00,15491,191
Bamberg Stadt,Oberfranken,2022-01-20T08:00:00+01:00,7036,127
Bayreuth,Oberfranken,2022-01-20T08:00:00+01:00,9296,190
Bayreuth Stadt,Oberfranken,2022-01-20T08:00:00+01:00,6749,135
Berchtesgadener Land,Oberbayern,2022-01-20T08:00:00+01:00,16990,159
Cham,Oberpfalz,2022-01-20T08:00:00+01:00,15443,245
Coburg,Oberfranken,2022-01-20T08:00:00+01:00,9645,192
Coburg Stadt,Oberfranken,2022-01-20T08:00:00+01:00,4454,109
Dachau,Oberbayern,2022-01-20T08:00:00+01:00,18697,182
Deggendorf,Niederbayern,2022-01-20T08:00:00+01:00,16327,237
Dillingen an der Donau,Schwaben,2022-01-20T08:00:00+01:00,10629,176
Dingolfing-Landau,Niederbayern,2022-01-20T08:00:00+01:00,14499,181
Donau-Ries,Schwaben,2022-01-20T08:00:00+01:00,15543,221
Ebersberg,Oberbayern,2022-01-20T08:00:00+01:00,17165,233
Eichstätt,Oberbayern,2022-01-20T08:00:00+01:00,13392,133
Erding,Oberbayern,2022-01-20T08:00:00+01:00,17674,157
Erlangen Stadt,Mittelfranken,2022-01-20T08:00:00+01:00,8756,117
Erlangen-Höchstadt,Mittelfranken,2022-01-20T08:00:00+01:00,11605,165
Forchheim,Oberfranken,2022-01-20T08:00:00+01:00,10642,145
Freising,Oberbayern,2022-01-20T08:00:00+01:00,19472,179
Freyung-Grafenau,Niederbayern,2022-01-20T08:00:00+01:00,12124,185
Fürstenfeldbruck,Oberbayern,2022-01-20T08:00:00+01:00,21571,196
Fürth,Mittelfranken,2022-01-20T08:00:00+01:00,11590,248
Fürth Stadt,Mittelfranken,2022-01-20T08:00:00+01:00,15477,278
Garmisch-Partenkirchen,Oberbayern,2022-01-20T08:00:00+01:00,9647,120
Günzburg,Schwaben,2022-01-20T08:00:00+01:00,16761,170
Haßberge,Unterfranken,2022-01-20T08:00:00+01:00,9374,120
Hof,Oberfranken,2022-01-20T08:00:00+01:00,10654,206
Hof Stadt,Oberfranken,2022-01-20T08:00:00+01:00,5974,143
Ingolstadt Stadt,Oberbayern,2022-01-20T08:00:00+01:00,16236,204
Kaufbeuren Stadt,Schwaben,2022-01-20T08:00:00+01:00,5436,85
Kelheim,Niederbayern,2022-01-20T08:00:00+01:00,13471,143
Kempten Stadt,Schwaben,2022-01-20T08:00:00+01:00,8343,67
Kitzingen,Unterfranken,2022-01-20T08:00:00+01:00,7600,107
Kronach,Oberfranken,2022-01-20T08:00:00+01:00,8587,150
Kulmbach,Oberfranken,2022-01-20T08:00:00+01:00,6863,130
Landsberg am Lech,Oberbayern,2022-01-20T08:00:00+01:00,11556,117
Landshut,Niederbayern,2022-01-20T08:00:00+01:00,19620,241
Landshut Stadt,Niederbayern,2022-01-20T08:00:00+01:00,8601,142
Lichtenfels,Oberfranken,2022-01-20T08:00:00+01:00,7395,119
Lindau (Bodensee),Schwaben,2022-01-20T08:00:00+01:00,8898,74
Main-Spessart,Unterfranken,2022-01-20T08:00:00+01:00,8950,231
Memmingen Stadt,Schwaben,2022-01-20T08:00:00+01:00,5489,30
Miesbach,Oberbayern,2022-01-20T08:00:00+01:00,12963,142
Miltenberg,Unterfranken,2022-01-20T08:00:00+01:00,12258,177
Mühldorf am Inn,Oberbayern,2022-01-20T08:00:00+01:00,18556,262
München,Oberbayern,2022-01-20T08:00:00+01:00,34904,333
München Stadt,Oberbayern,2022-01-20T08:00:00+01:00,174753,1667
Neu-Ulm,Schwaben,2022-01-20T08:00:00+01:00,19107,191
Neuburg-Schrobenhausen,Oberbayern,2022-01-20T08:00:00+01:00,10852,108
Neumarkt in der Oberpfalz,Oberpfalz,2022-01-20T08:00:00+01:00,16683,213
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-01-20T08:00:00+01:00,9344,127
Neustadt an der Waldnaab,Oberpfalz,2022-01-20T08:00:00+01:00,10211,211
Nürnberg Stadt,Mittelfranken,2022-01-20T08:00:00+01:00,67481,1119
Nürnberger Land,Mittelfranken,2022-01-20T08:00:00+01:00,15679,228
Oberallgäu,Schwaben,2022-01-20T08:00:00+01:00,17563,144
Ostallgäu,Schwaben,2022-01-20T08:00:00+01:00,19326,213
Passau,Niederbayern,2022-01-20T08:00:00+01:00,29335,509
