Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-01T08:00:00+01:00,151807,3091
Niederbayern,2021-02-01T08:00:00+01:00,45526,1333
Oberpfalz,2021-02-01T08:00:00+01:00,32093,974
Oberfranken,2021-02-01T08:00:00+01:00,31683,1105
Mittelfranken,2021-02-01T08:00:00+01:00,56068,1600
Unterfranken,2021-02-01T08:00:00+01:00,32584,1041
Schwaben,2021-02-01T08:00:00+01:00,53684,1240
