Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-10-21T08:00:00+02:00,624,20
Altötting,Oberbayern,2020-10-21T08:00:00+02:00,784,57
Amberg Stadt,Oberpfalz,2020-10-21T08:00:00+02:00,162,4
Amberg-Sulzbach,Oberpfalz,2020-10-21T08:00:00+02:00,584,54
Ansbach,Mittelfranken,2020-10-21T08:00:00+02:00,794,28
Ansbach Stadt,Mittelfranken,2020-10-21T08:00:00+02:00,212,8
Aschaffenburg,Unterfranken,2020-10-21T08:00:00+02:00,825,42
Aschaffenburg Stadt,Unterfranken,2020-10-21T08:00:00+02:00,233,1
Augsburg,Schwaben,2020-10-21T08:00:00+02:00,1027,13
Augsburg Stadt,Schwaben,2020-10-21T08:00:00+02:00,1686,17
Bad Kissingen,Unterfranken,2020-10-21T08:00:00+02:00,318,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-10-21T08:00:00+02:00,725,10
Bamberg,Oberfranken,2020-10-21T08:00:00+02:00,608,38
Bamberg Stadt,Oberfranken,2020-10-21T08:00:00+02:00,297,22
Bayreuth,Oberfranken,2020-10-21T08:00:00+02:00,492,28
Bayreuth Stadt,Oberfranken,2020-10-21T08:00:00+02:00,322,11
Berchtesgadener Land,Oberbayern,2020-10-21T08:00:00+02:00,813,25
Cham,Oberpfalz,2020-10-21T08:00:00+02:00,653,21
Coburg,Oberfranken,2020-10-21T08:00:00+02:00,471,30
Coburg Stadt,Oberfranken,2020-10-21T08:00:00+02:00,160,4
Dachau,Oberbayern,2020-10-21T08:00:00+02:00,1442,36
Deggendorf,Niederbayern,2020-10-21T08:00:00+02:00,580,20
Dillingen an der Donau,Schwaben,2020-10-21T08:00:00+02:00,433,29
Dingolfing-Landau,Niederbayern,2020-10-21T08:00:00+02:00,1066,11
Donau-Ries,Schwaben,2020-10-21T08:00:00+02:00,617,26
Ebersberg,Oberbayern,2020-10-21T08:00:00+02:00,953,7
Eichstätt,Oberbayern,2020-10-21T08:00:00+02:00,508,20
Erding,Oberbayern,2020-10-21T08:00:00+02:00,957,11
Erlangen Stadt,Mittelfranken,2020-10-21T08:00:00+02:00,480,12
Erlangen-Höchstadt,Mittelfranken,2020-10-21T08:00:00+02:00,467,11
Forchheim,Oberfranken,2020-10-21T08:00:00+02:00,358,4
Freising,Oberbayern,2020-10-21T08:00:00+02:00,1491,47
Freyung-Grafenau,Niederbayern,2020-10-21T08:00:00+02:00,302,13
Fürstenfeldbruck,Oberbayern,2020-10-21T08:00:00+02:00,1772,38
