Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-10-23T08:00:00+02:00,39441,1064
Niederbayern,2020-10-23T08:00:00+02:00,8694,313
Oberpfalz,2020-10-23T08:00:00+02:00,7793,380
Oberfranken,2020-10-23T08:00:00+02:00,5595,254
Mittelfranken,2020-10-23T08:00:00+02:00,8866,296
Unterfranken,2020-10-23T08:00:00+02:00,6547,196
Schwaben,2020-10-23T08:00:00+02:00,9541,231
