Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-01-11T08:00:00+01:00,137083,2486
Niederbayern,2021-01-11T08:00:00+01:00,40012,956
Oberpfalz,2021-01-11T08:00:00+01:00,28692,755
Oberfranken,2021-01-11T08:00:00+01:00,26532,792
Mittelfranken,2021-01-11T08:00:00+01:00,48302,1114
Unterfranken,2021-01-11T08:00:00+01:00,28310,826
Schwaben,2021-01-11T08:00:00+01:00,48296,988
