Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-04-10T08:00:00+02:00,186775,4010
Niederbayern,2021-04-10T08:00:00+02:00,59304,1646
Oberpfalz,2021-04-10T08:00:00+02:00,48007,1285
Oberfranken,2021-04-10T08:00:00+02:00,46364,1466
Mittelfranken,2021-04-10T08:00:00+02:00,73417,2264
Unterfranken,2021-04-10T08:00:00+02:00,42589,1269
Schwaben,2021-04-10T08:00:00+02:00,69443,1542
