Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-06T08:00:00+01:00,154107,3419
Niederbayern,2021-02-06T08:00:00+01:00,46469,1397
Oberpfalz,2021-02-06T08:00:00+01:00,32982,1006
Oberfranken,2021-02-06T08:00:00+01:00,32912,1148
Mittelfranken,2021-02-06T08:00:00+01:00,57128,1717
Unterfranken,2021-02-06T08:00:00+01:00,33416,1088
Schwaben,2021-02-06T08:00:00+01:00,54606,1317
