Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-12-24T08:00:00+01:00,2643,49
Altötting,Oberbayern,2020-12-24T08:00:00+01:00,2789,95
Amberg Stadt,Oberpfalz,2020-12-24T08:00:00+01:00,627,8
Amberg-Sulzbach,Oberpfalz,2020-12-24T08:00:00+01:00,2207,84
Ansbach,Mittelfranken,2020-12-24T08:00:00+01:00,3187,72
Ansbach Stadt,Mittelfranken,2020-12-24T08:00:00+01:00,684,13
Aschaffenburg,Unterfranken,2020-12-24T08:00:00+01:00,3620,77
Aschaffenburg Stadt,Unterfranken,2020-12-24T08:00:00+01:00,1326,24
Augsburg,Schwaben,2020-12-24T08:00:00+01:00,5843,78
Augsburg Stadt,Schwaben,2020-12-24T08:00:00+01:00,9104,181
Bad Kissingen,Unterfranken,2020-12-24T08:00:00+01:00,1369,30
Bad Tölz-Wolfratshausen,Oberbayern,2020-12-24T08:00:00+01:00,2448,20
Bamberg,Oberfranken,2020-12-24T08:00:00+01:00,2339,60
Bamberg Stadt,Oberfranken,2020-12-24T08:00:00+01:00,1342,42
Bayreuth,Oberfranken,2020-12-24T08:00:00+01:00,1653,37
Bayreuth Stadt,Oberfranken,2020-12-24T08:00:00+01:00,1136,26
Berchtesgadener Land,Oberbayern,2020-12-24T08:00:00+01:00,2536,59
Cham,Oberpfalz,2020-12-24T08:00:00+01:00,2337,48
Coburg,Oberfranken,2020-12-24T08:00:00+01:00,2068,76
Coburg Stadt,Oberfranken,2020-12-24T08:00:00+01:00,890,14
Dachau,Oberbayern,2020-12-24T08:00:00+01:00,4408,79
Deggendorf,Niederbayern,2020-12-24T08:00:00+01:00,2499,53
Dillingen an der Donau,Schwaben,2020-12-24T08:00:00+01:00,1847,73
Dingolfing-Landau,Niederbayern,2020-12-24T08:00:00+01:00,2372,49
Donau-Ries,Schwaben,2020-12-24T08:00:00+01:00,2501,53
Ebersberg,Oberbayern,2020-12-24T08:00:00+01:00,3355,59
Eichstätt,Oberbayern,2020-12-24T08:00:00+01:00,2344,45
Erding,Oberbayern,2020-12-24T08:00:00+01:00,3877,29
Erlangen Stadt,Mittelfranken,2020-12-24T08:00:00+01:00,2029,38
Erlangen-Höchstadt,Mittelfranken,2020-12-24T08:00:00+01:00,2424,62
Forchheim,Oberfranken,2020-12-24T08:00:00+01:00,2052,36
Freising,Oberbayern,2020-12-24T08:00:00+01:00,4057,55
Freyung-Grafenau,Niederbayern,2020-12-24T08:00:00+01:00,2363,55
Fürstenfeldbruck,Oberbayern,2020-12-24T08:00:00+01:00,5371,86
Fürth,Mittelfranken,2020-12-24T08:00:00+01:00,2639,110
Fürth Stadt,Mittelfranken,2020-12-24T08:00:00+01:00,3305,64
Garmisch-Partenkirchen,Oberbayern,2020-12-24T08:00:00+01:00,1698,40
Günzburg,Schwaben,2020-12-24T08:00:00+01:00,3462,59
Haßberge,Unterfranken,2020-12-24T08:00:00+01:00,1583,36
Hof,Oberfranken,2020-12-24T08:00:00+01:00,2176,61
Hof Stadt,Oberfranken,2020-12-24T08:00:00+01:00,1246,30
Ingolstadt Stadt,Oberbayern,2020-12-24T08:00:00+01:00,3040,53
Kaufbeuren Stadt,Schwaben,2020-12-24T08:00:00+01:00,1129,37
Kelheim,Niederbayern,2020-12-24T08:00:00+01:00,2144,41
Kempten Stadt,Schwaben,2020-12-24T08:00:00+01:00,1201,18
Kitzingen,Unterfranken,2020-12-24T08:00:00+01:00,1350,17
Kronach,Oberfranken,2020-12-24T08:00:00+01:00,1386,26
Kulmbach,Oberfranken,2020-12-24T08:00:00+01:00,1191,16
Landsberg am Lech,Oberbayern,2020-12-24T08:00:00+01:00,2277,26
Landshut,Niederbayern,2020-12-24T08:00:00+01:00,3614,98
Landshut Stadt,Niederbayern,2020-12-24T08:00:00+01:00,1770,35
