Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-11T08:00:00+01:00,155421,3516
Niederbayern,2021-02-11T08:00:00+01:00,47146,1441
Oberpfalz,2021-02-11T08:00:00+01:00,33729,1019
Oberfranken,2021-02-11T08:00:00+01:00,33647,1208
Mittelfranken,2021-02-11T08:00:00+01:00,57912,1810
Unterfranken,2021-02-11T08:00:00+01:00,33949,1123
Schwaben,2021-02-11T08:00:00+01:00,55182,1351
