Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-03-12T08:00:00+01:00,32777,155
Altötting,Oberbayern,2022-03-12T08:00:00+01:00,29504,309
Amberg Stadt,Oberpfalz,2022-03-12T08:00:00+01:00,9210,52
Amberg-Sulzbach,Oberpfalz,2022-03-12T08:00:00+01:00,21379,206
Ansbach,Mittelfranken,2022-03-12T08:00:00+01:00,42622,246
Ansbach Stadt,Mittelfranken,2022-03-12T08:00:00+01:00,9643,62
Aschaffenburg,Unterfranken,2022-03-12T08:00:00+01:00,34257,260
Aschaffenburg Stadt,Unterfranken,2022-03-12T08:00:00+01:00,15257,148
Augsburg,Schwaben,2022-03-12T08:00:00+01:00,61027,375
Augsburg Stadt,Schwaben,2022-03-12T08:00:00+01:00,76044,606
Bad Kissingen,Unterfranken,2022-03-12T08:00:00+01:00,22349,171
Bad Tölz-Wolfratshausen,Oberbayern,2022-03-12T08:00:00+01:00,34855,168
Bamberg,Oberfranken,2022-03-12T08:00:00+01:00,34755,212
Bamberg Stadt,Oberfranken,2022-03-12T08:00:00+01:00,14665,136
Bayreuth,Oberfranken,2022-03-12T08:00:00+01:00,21210,200
Bayreuth Stadt,Oberfranken,2022-03-12T08:00:00+01:00,15618,152
Berchtesgadener Land,Oberbayern,2022-03-12T08:00:00+01:00,32366,175
Cham,Oberpfalz,2022-03-12T08:00:00+01:00,32393,258
Coburg,Oberfranken,2022-03-12T08:00:00+01:00,18601,194
Coburg Stadt,Oberfranken,2022-03-12T08:00:00+01:00,8889,109
Dachau,Oberbayern,2022-03-12T08:00:00+01:00,41301,207
Deggendorf,Niederbayern,2022-03-12T08:00:00+01:00,33605,256
Dillingen an der Donau,Schwaben,2022-03-12T08:00:00+01:00,24500,186
Dingolfing-Landau,Niederbayern,2022-03-12T08:00:00+01:00,27751,194
Donau-Ries,Schwaben,2022-03-12T08:00:00+01:00,34463,234
Ebersberg,Oberbayern,2022-03-12T08:00:00+01:00,34881,256
Eichstätt,Oberbayern,2022-03-12T08:00:00+01:00,33452,135
Erding,Oberbayern,2022-03-12T08:00:00+01:00,38340,167
Erlangen Stadt,Mittelfranken,2022-03-12T08:00:00+01:00,19777,122
Erlangen-Höchstadt,Mittelfranken,2022-03-12T08:00:00+01:00,27739,171
Forchheim,Oberfranken,2022-03-12T08:00:00+01:00,25056,162
Freising,Oberbayern,2022-03-12T08:00:00+01:00,43160,203
Freyung-Grafenau,Niederbayern,2022-03-12T08:00:00+01:00,23704,203
Fürstenfeldbruck,Oberbayern,2022-03-12T08:00:00+01:00,49779,215
Fürth,Mittelfranken,2022-03-12T08:00:00+01:00,25588,265
Fürth Stadt,Mittelfranken,2022-03-12T08:00:00+01:00,31410,297
Garmisch-Partenkirchen,Oberbayern,2022-03-12T08:00:00+01:00,21624,133
Günzburg,Schwaben,2022-03-12T08:00:00+01:00,34707,182
Haßberge,Unterfranken,2022-03-12T08:00:00+01:00,21426,127
Hof,Oberfranken,2022-03-12T08:00:00+01:00,20280,220
Hof Stadt,Oberfranken,2022-03-12T08:00:00+01:00,11049,153
Ingolstadt Stadt,Oberbayern,2022-03-12T08:00:00+01:00,36866,223
Kaufbeuren Stadt,Schwaben,2022-03-12T08:00:00+01:00,10849,101
Kelheim,Niederbayern,2022-03-12T08:00:00+01:00,31680,152
Kempten Stadt,Schwaben,2022-03-12T08:00:00+01:00,17218,79
Kitzingen,Unterfranken,2022-03-12T08:00:00+01:00,19372,120
Kronach,Oberfranken,2022-03-12T08:00:00+01:00,16549,158
Kulmbach,Oberfranken,2022-03-12T08:00:00+01:00,14666,138
Landsberg am Lech,Oberbayern,2022-03-12T08:00:00+01:00,27608,122
Landshut,Niederbayern,2022-03-12T08:00:00+01:00,41359,264
