Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-02-06T08:00:00+01:00,784964,6340
Niederbayern,2022-02-06T08:00:00+01:00,207547,2635
Oberpfalz,2022-02-06T08:00:00+01:00,157733,1898
Oberfranken,2022-02-06T08:00:00+01:00,138414,2081
Mittelfranken,2022-02-06T08:00:00+01:00,255403,3114
Unterfranken,2022-02-06T08:00:00+01:00,168479,1876
Schwaben,2022-02-06T08:00:00+01:00,292991,2689
