Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-01-24T08:00:00+01:00,147739,2907
Niederbayern,2021-01-24T08:00:00+01:00,43788,1227
Oberpfalz,2021-01-24T08:00:00+01:00,30871,896
Oberfranken,2021-01-24T08:00:00+01:00,29904,1011
Mittelfranken,2021-01-24T08:00:00+01:00,54181,1442
Unterfranken,2021-01-24T08:00:00+01:00,31272,979
Schwaben,2021-01-24T08:00:00+01:00,52230,1178
