Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-11-01T08:00:00+01:00,6767,109
Altötting,Oberbayern,2021-11-01T08:00:00+01:00,7973,217
Amberg Stadt,Oberpfalz,2021-11-01T08:00:00+01:00,2407,33
Amberg-Sulzbach,Oberpfalz,2021-11-01T08:00:00+01:00,5671,163
Ansbach,Mittelfranken,2021-11-01T08:00:00+01:00,10217,201
Ansbach Stadt,Mittelfranken,2021-11-01T08:00:00+01:00,2295,46
Aschaffenburg,Unterfranken,2021-11-01T08:00:00+01:00,9490,216
Aschaffenburg Stadt,Unterfranken,2021-11-01T08:00:00+01:00,4334,119
Augsburg,Schwaben,2021-11-01T08:00:00+01:00,14663,249
Augsburg Stadt,Schwaben,2021-11-01T08:00:00+01:00,22935,430
Bad Kissingen,Unterfranken,2021-11-01T08:00:00+01:00,4421,108
Bad Tölz-Wolfratshausen,Oberbayern,2021-11-01T08:00:00+01:00,7611,91
Bamberg,Oberfranken,2021-11-01T08:00:00+01:00,6716,156
Bamberg Stadt,Oberfranken,2021-11-01T08:00:00+01:00,3904,106
Bayreuth,Oberfranken,2021-11-01T08:00:00+01:00,5509,166
Bayreuth Stadt,Oberfranken,2021-11-01T08:00:00+01:00,3973,112
Berchtesgadener Land,Oberbayern,2021-11-01T08:00:00+01:00,9253,109
Cham,Oberpfalz,2021-11-01T08:00:00+01:00,9024,191
Coburg,Oberfranken,2021-11-01T08:00:00+01:00,5564,163
Coburg Stadt,Oberfranken,2021-11-01T08:00:00+01:00,2712,93
Dachau,Oberbayern,2021-11-01T08:00:00+01:00,10571,150
Deggendorf,Niederbayern,2021-11-01T08:00:00+01:00,8773,162
Dillingen an der Donau,Schwaben,2021-11-01T08:00:00+01:00,5181,136
Dingolfing-Landau,Niederbayern,2021-11-01T08:00:00+01:00,7789,108
Donau-Ries,Schwaben,2021-11-01T08:00:00+01:00,7699,176
Ebersberg,Oberbayern,2021-11-01T08:00:00+01:00,8465,186
Eichstätt,Oberbayern,2021-11-01T08:00:00+01:00,6655,103
Erding,Oberbayern,2021-11-01T08:00:00+01:00,9221,122
Erlangen Stadt,Mittelfranken,2021-11-01T08:00:00+01:00,4901,100
Erlangen-Höchstadt,Mittelfranken,2021-11-01T08:00:00+01:00,6613,136
Forchheim,Oberfranken,2021-11-01T08:00:00+01:00,5781,114
Freising,Oberbayern,2021-11-01T08:00:00+01:00,10621,144
Freyung-Grafenau,Niederbayern,2021-11-01T08:00:00+01:00,5974,131
Fürstenfeldbruck,Oberbayern,2021-11-01T08:00:00+01:00,11844,151
Fürth,Mittelfranken,2021-11-01T08:00:00+01:00,6586,215
Fürth Stadt,Mittelfranken,2021-11-01T08:00:00+01:00,9484,230
Garmisch-Partenkirchen,Oberbayern,2021-11-01T08:00:00+01:00,4458,90
Günzburg,Schwaben,2021-11-01T08:00:00+01:00,8815,117
Haßberge,Unterfranken,2021-11-01T08:00:00+01:00,4866,90
Hof,Oberfranken,2021-11-01T08:00:00+01:00,7083,159
Hof Stadt,Oberfranken,2021-11-01T08:00:00+01:00,4328,120
