Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-05-17T08:00:00+02:00,218365,4284
Niederbayern,2021-05-17T08:00:00+02:00,71224,1767
Oberpfalz,2021-05-17T08:00:00+02:00,55792,1381
Oberfranken,2021-05-17T08:00:00+02:00,54839,1613
Mittelfranken,2021-05-17T08:00:00+02:00,87681,2444
Unterfranken,2021-05-17T08:00:00+02:00,51931,1394
Schwaben,2021-05-17T08:00:00+02:00,86562,1712
