Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-12-10T08:00:00+01:00,2267,45
Altötting,Oberbayern,2020-12-10T08:00:00+01:00,2413,74
Amberg Stadt,Oberpfalz,2020-12-10T08:00:00+01:00,532,6
Amberg-Sulzbach,Oberpfalz,2020-12-10T08:00:00+01:00,1739,77
Ansbach,Mittelfranken,2020-12-10T08:00:00+01:00,2607,62
Ansbach Stadt,Mittelfranken,2020-12-10T08:00:00+01:00,583,11
Aschaffenburg,Unterfranken,2020-12-10T08:00:00+01:00,2822,53
Aschaffenburg Stadt,Unterfranken,2020-12-10T08:00:00+01:00,941,5
Augsburg,Schwaben,2020-12-10T08:00:00+01:00,4815,44
Augsburg Stadt,Schwaben,2020-12-10T08:00:00+01:00,7605,111
Bad Kissingen,Unterfranken,2020-12-10T08:00:00+01:00,1021,19
Bad Tölz-Wolfratshausen,Oberbayern,2020-12-10T08:00:00+01:00,2026,16
Bamberg,Oberfranken,2020-12-10T08:00:00+01:00,1744,55
Bamberg Stadt,Oberfranken,2020-12-10T08:00:00+01:00,965,36
Bayreuth,Oberfranken,2020-12-10T08:00:00+01:00,1160,33
Bayreuth Stadt,Oberfranken,2020-12-10T08:00:00+01:00,842,15
Berchtesgadener Land,Oberbayern,2020-12-10T08:00:00+01:00,2209,45
Cham,Oberpfalz,2020-12-10T08:00:00+01:00,1928,40
Coburg,Oberfranken,2020-12-10T08:00:00+01:00,1535,48
Coburg Stadt,Oberfranken,2020-12-10T08:00:00+01:00,542,9
Dachau,Oberbayern,2020-12-10T08:00:00+01:00,3747,67
Deggendorf,Niederbayern,2020-12-10T08:00:00+01:00,1780,30
Dillingen an der Donau,Schwaben,2020-12-10T08:00:00+01:00,1522,57
Dingolfing-Landau,Niederbayern,2020-12-10T08:00:00+01:00,2004,32
Donau-Ries,Schwaben,2020-12-10T08:00:00+01:00,2077,42
Ebersberg,Oberbayern,2020-12-10T08:00:00+01:00,2676,34
Eichstätt,Oberbayern,2020-12-10T08:00:00+01:00,1854,36
Erding,Oberbayern,2020-12-10T08:00:00+01:00,3112,27
Erlangen Stadt,Mittelfranken,2020-12-10T08:00:00+01:00,1594,21
Erlangen-Höchstadt,Mittelfranken,2020-12-10T08:00:00+01:00,1898,39
Forchheim,Oberfranken,2020-12-10T08:00:00+01:00,1474,19
Freising,Oberbayern,2020-12-10T08:00:00+01:00,3390,53
Freyung-Grafenau,Niederbayern,2020-12-10T08:00:00+01:00,1822,35
Fürstenfeldbruck,Oberbayern,2020-12-10T08:00:00+01:00,4484,69
Fürth,Mittelfranken,2020-12-10T08:00:00+01:00,2146,95
Fürth Stadt,Mittelfranken,2020-12-10T08:00:00+01:00,2745,56
Garmisch-Partenkirchen,Oberbayern,2020-12-10T08:00:00+01:00,1309,26
Günzburg,Schwaben,2020-12-10T08:00:00+01:00,2767,40
Haßberge,Unterfranken,2020-12-10T08:00:00+01:00,1298,27
Hof,Oberfranken,2020-12-10T08:00:00+01:00,1677,45
Hof Stadt,Oberfranken,2020-12-10T08:00:00+01:00,894,13
Ingolstadt Stadt,Oberbayern,2020-12-10T08:00:00+01:00,2430,50
Kaufbeuren Stadt,Schwaben,2020-12-10T08:00:00+01:00,952,31
Kelheim,Niederbayern,2020-12-10T08:00:00+01:00,1807,39
Kempten Stadt,Schwaben,2020-12-10T08:00:00+01:00,934,15
Kitzingen,Unterfranken,2020-12-10T08:00:00+01:00,1043,12
Kronach,Oberfranken,2020-12-10T08:00:00+01:00,1052,21
Kulmbach,Oberfranken,2020-12-10T08:00:00+01:00,879,13
Landsberg am Lech,Oberbayern,2020-12-10T08:00:00+01:00,1869,22
Landshut,Niederbayern,2020-12-10T08:00:00+01:00,2949,79
Landshut Stadt,Niederbayern,2020-12-10T08:00:00+01:00,1371,18
Lichtenfels,Oberfranken,2020-12-10T08:00:00+01:00,1178,33
Lindau (Bodensee),Schwaben,2020-12-10T08:00:00+01:00,1322,14
Main-Spessart,Unterfranken,2020-12-10T08:00:00+01:00,1726,63
Memmingen Stadt,Schwaben,2020-12-10T08:00:00+01:00,659,9
Miesbach,Oberbayern,2020-12-10T08:00:00+01:00,1927,13
