Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-05-12T10:00:00+02:00,20597,841
Niederbayern,2020-05-12T10:00:00+02:00,4518,256
Oberpfalz,2020-05-12T10:00:00+02:00,4915,331
Oberfranken,2020-05-12T10:00:00+02:00,3466,190
Mittelfranken,2020-05-12T10:00:00+02:00,4568,248
Unterfranken,2020-05-12T10:00:00+02:00,3351,179
Schwaben,2020-05-12T10:00:00+02:00,3739,186
