Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-09-07T08:00:00+02:00,5577,101
Altötting,Oberbayern,2021-09-07T08:00:00+02:00,6492,211
Amberg Stadt,Oberpfalz,2021-09-07T08:00:00+02:00,1918,24
Amberg-Sulzbach,Oberpfalz,2021-09-07T08:00:00+02:00,4972,160
Ansbach,Mittelfranken,2021-09-07T08:00:00+02:00,8691,197
Ansbach Stadt,Mittelfranken,2021-09-07T08:00:00+02:00,1993,45
Aschaffenburg,Unterfranken,2021-09-07T08:00:00+02:00,8433,215
Aschaffenburg Stadt,Unterfranken,2021-09-07T08:00:00+02:00,3756,115
Augsburg,Schwaben,2021-09-07T08:00:00+02:00,12170,236
Augsburg Stadt,Schwaben,2021-09-07T08:00:00+02:00,19604,407
Bad Kissingen,Unterfranken,2021-09-07T08:00:00+02:00,3771,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-09-07T08:00:00+02:00,5502,80
Bamberg,Oberfranken,2021-09-07T08:00:00+02:00,5937,146
Bamberg Stadt,Oberfranken,2021-09-07T08:00:00+02:00,3384,109
Bayreuth,Oberfranken,2021-09-07T08:00:00+02:00,5026,163
Bayreuth Stadt,Oberfranken,2021-09-07T08:00:00+02:00,3624,110
Berchtesgadener Land,Oberbayern,2021-09-07T08:00:00+02:00,6597,102
Cham,Oberpfalz,2021-09-07T08:00:00+02:00,7275,183
Coburg,Oberfranken,2021-09-07T08:00:00+02:00,4979,161
Coburg Stadt,Oberfranken,2021-09-07T08:00:00+02:00,2484,92
Dachau,Oberbayern,2021-09-07T08:00:00+02:00,8948,144
Deggendorf,Niederbayern,2021-09-07T08:00:00+02:00,7346,160
Dillingen an der Donau,Schwaben,2021-09-07T08:00:00+02:00,4211,130
Dingolfing-Landau,Niederbayern,2021-09-07T08:00:00+02:00,6291,100
Donau-Ries,Schwaben,2021-09-07T08:00:00+02:00,6352,165
Ebersberg,Oberbayern,2021-09-07T08:00:00+02:00,6832,181
Eichstätt,Oberbayern,2021-09-07T08:00:00+02:00,5467,86
Erding,Oberbayern,2021-09-07T08:00:00+02:00,7469,118
Erlangen Stadt,Mittelfranken,2021-09-07T08:00:00+02:00,4247,95
Erlangen-Höchstadt,Mittelfranken,2021-09-07T08:00:00+02:00,5708,132
Forchheim,Oberfranken,2021-09-07T08:00:00+02:00,4998,113
Freising,Oberbayern,2021-09-07T08:00:00+02:00,8962,137
Freyung-Grafenau,Niederbayern,2021-09-07T08:00:00+02:00,5012,128
Fürstenfeldbruck,Oberbayern,2021-09-07T08:00:00+02:00,10432,141
Fürth,Mittelfranken,2021-09-07T08:00:00+02:00,5571,210
Fürth Stadt,Mittelfranken,2021-09-07T08:00:00+02:00,8110,225
Garmisch-Partenkirchen,Oberbayern,2021-09-07T08:00:00+02:00,3824,88
Günzburg,Schwaben,2021-09-07T08:00:00+02:00,7371,110
Haßberge,Unterfranken,2021-09-07T08:00:00+02:00,4243,87
Hof,Oberfranken,2021-09-07T08:00:00+02:00,6495,157
Hof Stadt,Oberfranken,2021-09-07T08:00:00+02:00,4056,117
Ingolstadt Stadt,Oberbayern,2021-09-07T08:00:00+02:00,6725,118
Kaufbeuren Stadt,Schwaben,2021-09-07T08:00:00+02:00,2578,56
Kelheim,Niederbayern,2021-09-07T08:00:00+02:00,6376,110
Kempten Stadt,Schwaben,2021-09-07T08:00:00+02:00,3460,49
