Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-11-07T08:00:00+01:00,1138,21
Altötting,Oberbayern,2020-11-07T08:00:00+01:00,1156,57
Amberg Stadt,Oberpfalz,2020-11-07T08:00:00+01:00,238,4
Amberg-Sulzbach,Oberpfalz,2020-11-07T08:00:00+01:00,759,55
Ansbach,Mittelfranken,2020-11-07T08:00:00+01:00,1348,29
Ansbach Stadt,Mittelfranken,2020-11-07T08:00:00+01:00,360,8
Aschaffenburg,Unterfranken,2020-11-07T08:00:00+01:00,1309,43
Aschaffenburg Stadt,Unterfranken,2020-11-07T08:00:00+01:00,412,2
Augsburg,Schwaben,2020-11-07T08:00:00+01:00,2217,18
Augsburg Stadt,Schwaben,2020-11-07T08:00:00+01:00,3581,34
Bad Kissingen,Unterfranken,2020-11-07T08:00:00+01:00,472,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-11-07T08:00:00+01:00,1075,12
Bamberg,Oberfranken,2020-11-07T08:00:00+01:00,1014,39
Bamberg Stadt,Oberfranken,2020-11-07T08:00:00+01:00,537,22
Bayreuth,Oberfranken,2020-11-07T08:00:00+01:00,720,28
Bayreuth Stadt,Oberfranken,2020-11-07T08:00:00+01:00,555,12
Berchtesgadener Land,Oberbayern,2020-11-07T08:00:00+01:00,1446,28
Cham,Oberpfalz,2020-11-07T08:00:00+01:00,1087,21
Coburg,Oberfranken,2020-11-07T08:00:00+01:00,673,31
Coburg Stadt,Oberfranken,2020-11-07T08:00:00+01:00,247,4
Dachau,Oberbayern,2020-11-07T08:00:00+01:00,2037,40
Deggendorf,Niederbayern,2020-11-07T08:00:00+01:00,939,20
Dillingen an der Donau,Schwaben,2020-11-07T08:00:00+01:00,752,31
Dingolfing-Landau,Niederbayern,2020-11-07T08:00:00+01:00,1307,11
Donau-Ries,Schwaben,2020-11-07T08:00:00+01:00,1157,27
Ebersberg,Oberbayern,2020-11-07T08:00:00+01:00,1464,12
Eichstätt,Oberbayern,2020-11-07T08:00:00+01:00,830,21
Erding,Oberbayern,2020-11-07T08:00:00+01:00,1490,12
Erlangen Stadt,Mittelfranken,2020-11-07T08:00:00+01:00,769,12
Erlangen-Höchstadt,Mittelfranken,2020-11-07T08:00:00+01:00,773,11
