Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-05-18T08:00:00+02:00,5079,94
Altötting,Oberbayern,2021-05-18T08:00:00+02:00,5904,208
Amberg Stadt,Oberpfalz,2021-05-18T08:00:00+02:00,1713,22
Amberg-Sulzbach,Oberpfalz,2021-05-18T08:00:00+02:00,4743,157
Ansbach,Mittelfranken,2021-05-18T08:00:00+02:00,8113,172
Ansbach Stadt,Mittelfranken,2021-05-18T08:00:00+02:00,1775,44
Aschaffenburg,Unterfranken,2021-05-18T08:00:00+02:00,7842,205
Aschaffenburg Stadt,Unterfranken,2021-05-18T08:00:00+02:00,3313,108
Augsburg,Schwaben,2021-05-18T08:00:00+02:00,11115,214
Augsburg Stadt,Schwaben,2021-05-18T08:00:00+02:00,17339,392
Bad Kissingen,Unterfranken,2021-05-18T08:00:00+02:00,3519,100
Bad Tölz-Wolfratshausen,Oberbayern,2021-05-18T08:00:00+02:00,4918,78
Bamberg,Oberfranken,2021-05-18T08:00:00+02:00,5367,137
Bamberg Stadt,Oberfranken,2021-05-18T08:00:00+02:00,2994,104
Bayreuth,Oberfranken,2021-05-18T08:00:00+02:00,4871,157
Bayreuth Stadt,Oberfranken,2021-05-18T08:00:00+02:00,3437,108
Berchtesgadener Land,Oberbayern,2021-05-18T08:00:00+02:00,5736,99
Cham,Oberpfalz,2021-05-18T08:00:00+02:00,7025,176
Coburg,Oberfranken,2021-05-18T08:00:00+02:00,4661,159
Coburg Stadt,Oberfranken,2021-05-18T08:00:00+02:00,2289,88
Dachau,Oberbayern,2021-05-18T08:00:00+02:00,8094,138
Deggendorf,Niederbayern,2021-05-18T08:00:00+02:00,6785,149
Dillingen an der Donau,Schwaben,2021-05-18T08:00:00+02:00,3549,111
Dingolfing-Landau,Niederbayern,2021-05-18T08:00:00+02:00,5609,90
Donau-Ries,Schwaben,2021-05-18T08:00:00+02:00,5711,158
Ebersberg,Oberbayern,2021-05-18T08:00:00+02:00,6218,176
Eichstätt,Oberbayern,2021-05-18T08:00:00+02:00,4927,81
Erding,Oberbayern,2021-05-18T08:00:00+02:00,6820,115
Erlangen Stadt,Mittelfranken,2021-05-18T08:00:00+02:00,3863,92
Erlangen-Höchstadt,Mittelfranken,2021-05-18T08:00:00+02:00,5233,127
Forchheim,Oberfranken,2021-05-18T08:00:00+02:00,4637,113
Freising,Oberbayern,2021-05-18T08:00:00+02:00,8100,127
Freyung-Grafenau,Niederbayern,2021-05-18T08:00:00+02:00,4818,125
Fürstenfeldbruck,Oberbayern,2021-05-18T08:00:00+02:00,9534,135
Fürth,Mittelfranken,2021-05-18T08:00:00+02:00,5154,205
Fürth Stadt,Mittelfranken,2021-05-18T08:00:00+02:00,7403,213
Garmisch-Partenkirchen,Oberbayern,2021-05-18T08:00:00+02:00,3495,87
Günzburg,Schwaben,2021-05-18T08:00:00+02:00,6455,106
Haßberge,Unterfranken,2021-05-18T08:00:00+02:00,3947,86
Hof,Oberfranken,2021-05-18T08:00:00+02:00,6250,152
Hof Stadt,Oberfranken,2021-05-18T08:00:00+02:00,3901,114
Ingolstadt Stadt,Oberbayern,2021-05-18T08:00:00+02:00,5873,105
Kaufbeuren Stadt,Schwaben,2021-05-18T08:00:00+02:00,2291,53
Kelheim,Niederbayern,2021-05-18T08:00:00+02:00,5809,106
Kempten Stadt,Schwaben,2021-05-18T08:00:00+02:00,2857,43
Kitzingen,Unterfranken,2021-05-18T08:00:00+02:00,3081,83
Kronach,Oberfranken,2021-05-18T08:00:00+02:00,4024,91
Kulmbach,Oberfranken,2021-05-18T08:00:00+02:00,4034,116
Landsberg am Lech,Oberbayern,2021-05-18T08:00:00+02:00,4001,67
Landshut,Niederbayern,2021-05-18T08:00:00+02:00,7813,166
Landshut Stadt,Niederbayern,2021-05-18T08:00:00+02:00,3961,107
Lichtenfels,Oberfranken,2021-05-18T08:00:00+02:00,3433,82
Lindau (Bodensee),Schwaben,2021-05-18T08:00:00+02:00,3272,62
Main-Spessart,Unterfranken,2021-05-18T08:00:00+02:00,4577,209
Memmingen Stadt,Schwaben,2021-05-18T08:00:00+02:00,2096,24
Miesbach,Oberbayern,2021-05-18T08:00:00+02:00,4388,80
Miltenberg,Unterfranken,2021-05-18T08:00:00+02:00,5770,127
Mühldorf am Inn,Oberbayern,2021-05-18T08:00:00+02:00,6873,153
München,Oberbayern,2021-05-18T08:00:00+02:00,15049,287
München Stadt,Oberbayern,2021-05-18T08:00:00+02:00,71111,1220
Neu-Ulm,Schwaben,2021-05-18T08:00:00+02:00,7207,115
Neuburg-Schrobenhausen,Oberbayern,2021-05-18T08:00:00+02:00,4031,74
Neumarkt in der Oberpfalz,Oberpfalz,2021-05-18T08:00:00+02:00,6273,120
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-05-18T08:00:00+02:00,4288,106
Neustadt an der Waldnaab,Oberpfalz,2021-05-18T08:00:00+02:00,5175,164
Nürnberg Stadt,Mittelfranken,2021-05-18T08:00:00+02:00,33226,926
Nürnberger Land,Mittelfranken,2021-05-18T08:00:00+02:00,7154,175
Oberallgäu,Schwaben,2021-05-18T08:00:00+02:00,5909,82
Ostallgäu,Schwaben,2021-05-18T08:00:00+02:00,6951,124
Passau,Niederbayern,2021-05-18T08:00:00+02:00,12771,361
Passau Stadt,Niederbayern,2021-05-18T08:00:00+02:00,3359,112
Pfaffenhofen an der Ilm,Oberbayern,2021-05-18T08:00:00+02:00,5528,157
Regen,Niederbayern,2021-05-18T08:00:00+02:00,5459,160
Regensburg,Oberpfalz,2021-05-18T08:00:00+02:00,7936,179
Regensburg Stadt,Oberpfalz,2021-05-18T08:00:00+02:00,6774,74
Rhön-Grabfeld,Unterfranken,2021-05-18T08:00:00+02:00,3440,86
Rosenheim,Oberbayern,2021-05-18T08:00:00+02:00,13548,450
Rosenheim Stadt,Oberbayern,2021-05-18T08:00:00+02:00,3852,60
Roth,Mittelfranken,2021-05-18T08:00:00+02:00,5597,169
Rottal-Inn,Niederbayern,2021-05-18T08:00:00+02:00,7303,172
Schwabach Stadt,Mittelfranken,2021-05-18T08:00:00+02:00,2100,104
Schwandorf,Oberpfalz,2021-05-18T08:00:00+02:00,8202,153
Schweinfurt,Unterfranken,2021-05-18T08:00:00+02:00,4924,126
Schweinfurt Stadt,Unterfranken,2021-05-18T08:00:00+02:00,2937,79
Starnberg,Oberbayern,2021-05-18T08:00:00+02:00,5005,111
Straubing Stadt,Niederbayern,2021-05-18T08:00:00+02:00,2321,84
Straubing-Bogen,Niederbayern,2021-05-18T08:00:00+02:00,5244,140
Tirschenreuth,Oberpfalz,2021-05-18T08:00:00+02:00,5293,265
Traunstein,Oberbayern,2021-05-18T08:00:00+02:00,10767,213
Unterallgäu,Schwaben,2021-05-18T08:00:00+02:00,6901,143
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-05-18T08:00:00+02:00,2684,73
Weilheim-Schongau,Oberbayern,2021-05-18T08:00:00+02:00,4869,77
Weißenburg-Gunzenhausen,Mittelfranken,2021-05-18T08:00:00+02:00,3827,115
Wunsiedel im Fichtelgebirge,Oberfranken,2021-05-18T08:00:00+02:00,4985,196
Würzburg,Unterfranken,2021-05-18T08:00:00+02:00,4283,71
Würzburg Stadt,Unterfranken,2021-05-18T08:00:00+02:00,4341,117
