Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-10-24T08:00:00+02:00,40362,1065
Niederbayern,2020-10-24T08:00:00+02:00,8865,313
Oberpfalz,2020-10-24T08:00:00+02:00,7949,381
Oberfranken,2020-10-24T08:00:00+02:00,5730,253
Mittelfranken,2020-10-24T08:00:00+02:00,9011,297
Unterfranken,2020-10-24T08:00:00+02:00,6758,198
Schwaben,2020-10-24T08:00:00+02:00,9938,232
