Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-01-15T08:00:00+01:00,141314,2624
Niederbayern,2021-01-15T08:00:00+01:00,41341,1065
Oberpfalz,2021-01-15T08:00:00+01:00,29392,786
Oberfranken,2021-01-15T08:00:00+01:00,27902,858
Mittelfranken,2021-01-15T08:00:00+01:00,50941,1229
Unterfranken,2021-01-15T08:00:00+01:00,29267,882
Schwaben,2021-01-15T08:00:00+01:00,49874,1068
