Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-07-20T08:00:00+02:00,5215,101
Altötting,Oberbayern,2021-07-20T08:00:00+02:00,6074,210
Amberg Stadt,Oberpfalz,2021-07-20T08:00:00+02:00,1765,24
Amberg-Sulzbach,Oberpfalz,2021-07-20T08:00:00+02:00,4851,160
Ansbach,Mittelfranken,2021-07-20T08:00:00+02:00,8425,197
Ansbach Stadt,Mittelfranken,2021-07-20T08:00:00+02:00,1878,45
Aschaffenburg,Unterfranken,2021-07-20T08:00:00+02:00,8037,213
Aschaffenburg Stadt,Unterfranken,2021-07-20T08:00:00+02:00,3509,115
Augsburg,Schwaben,2021-07-20T08:00:00+02:00,11504,232
Augsburg Stadt,Schwaben,2021-07-20T08:00:00+02:00,18091,404
Bad Kissingen,Unterfranken,2021-07-20T08:00:00+02:00,3645,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-07-20T08:00:00+02:00,5124,79
Bamberg,Oberfranken,2021-07-20T08:00:00+02:00,5670,145
Bamberg Stadt,Oberfranken,2021-07-20T08:00:00+02:00,3148,108
Bayreuth,Oberfranken,2021-07-20T08:00:00+02:00,4936,163
Bayreuth Stadt,Oberfranken,2021-07-20T08:00:00+02:00,3479,109
Berchtesgadener Land,Oberbayern,2021-07-20T08:00:00+02:00,6046,102
Cham,Oberpfalz,2021-07-20T08:00:00+02:00,7137,182
Coburg,Oberfranken,2021-07-20T08:00:00+02:00,4889,161
Coburg Stadt,Oberfranken,2021-07-20T08:00:00+02:00,2404,92
Dachau,Oberbayern,2021-07-20T08:00:00+02:00,8262,143
Deggendorf,Niederbayern,2021-07-20T08:00:00+02:00,7025,160
Dillingen an der Donau,Schwaben,2021-07-20T08:00:00+02:00,3811,115
Dingolfing-Landau,Niederbayern,2021-07-20T08:00:00+02:00,5841,99
Donau-Ries,Schwaben,2021-07-20T08:00:00+02:00,6015,165
Ebersberg,Oberbayern,2021-07-20T08:00:00+02:00,6403,181
Eichstätt,Oberbayern,2021-07-20T08:00:00+02:00,5087,86
Erding,Oberbayern,2021-07-20T08:00:00+02:00,6997,118
Erlangen Stadt,Mittelfranken,2021-07-20T08:00:00+02:00,4022,95
Erlangen-Höchstadt,Mittelfranken,2021-07-20T08:00:00+02:00,5437,130
