Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-04-02T08:00:00+02:00,3945,89
Altötting,Oberbayern,2021-04-02T08:00:00+02:00,4588,193
Amberg Stadt,Oberpfalz,2021-04-02T08:00:00+02:00,1346,19
Amberg-Sulzbach,Oberpfalz,2021-04-02T08:00:00+02:00,4042,137
Ansbach,Mittelfranken,2021-04-02T08:00:00+02:00,6083,155
Ansbach Stadt,Mittelfranken,2021-04-02T08:00:00+02:00,1409,42
Aschaffenburg,Unterfranken,2021-04-02T08:00:00+02:00,6508,190
Aschaffenburg Stadt,Unterfranken,2021-04-02T08:00:00+02:00,2555,98
Augsburg,Schwaben,2021-04-02T08:00:00+02:00,8695,180
Augsburg Stadt,Schwaben,2021-04-02T08:00:00+02:00,13673,354
Bad Kissingen,Unterfranken,2021-04-02T08:00:00+02:00,2710,88
Bad Tölz-Wolfratshausen,Oberbayern,2021-04-02T08:00:00+02:00,3902,63
Bamberg,Oberfranken,2021-04-02T08:00:00+02:00,4197,126
Bamberg Stadt,Oberfranken,2021-04-02T08:00:00+02:00,2481,98
Bayreuth,Oberfranken,2021-04-02T08:00:00+02:00,4079,143
Bayreuth Stadt,Oberfranken,2021-04-02T08:00:00+02:00,2771,101
Berchtesgadener Land,Oberbayern,2021-04-02T08:00:00+02:00,4904,98
Cham,Oberpfalz,2021-04-02T08:00:00+02:00,5423,140
Coburg,Oberfranken,2021-04-02T08:00:00+02:00,3564,142
Coburg Stadt,Oberfranken,2021-04-02T08:00:00+02:00,1745,86
Dachau,Oberbayern,2021-04-02T08:00:00+02:00,6677,130
Deggendorf,Niederbayern,2021-04-02T08:00:00+02:00,5196,131
Dillingen an der Donau,Schwaben,2021-04-02T08:00:00+02:00,2798,102
Dingolfing-Landau,Niederbayern,2021-04-02T08:00:00+02:00,3951,78
Donau-Ries,Schwaben,2021-04-02T08:00:00+02:00,4291,143
Ebersberg,Oberbayern,2021-04-02T08:00:00+02:00,5232,170
Eichstätt,Oberbayern,2021-04-02T08:00:00+02:00,3904,72
Erding,Oberbayern,2021-04-02T08:00:00+02:00,5660,104
Erlangen Stadt,Mittelfranken,2021-04-02T08:00:00+02:00,3182,89
Erlangen-Höchstadt,Mittelfranken,2021-04-02T08:00:00+02:00,4275,115
Forchheim,Oberfranken,2021-04-02T08:00:00+02:00,3933,102
Freising,Oberbayern,2021-04-02T08:00:00+02:00,6525,117
Freyung-Grafenau,Niederbayern,2021-04-02T08:00:00+02:00,4029,111
Fürstenfeldbruck,Oberbayern,2021-04-02T08:00:00+02:00,7823,127
Fürth,Mittelfranken,2021-04-02T08:00:00+02:00,4291,186
Fürth Stadt,Mittelfranken,2021-04-02T08:00:00+02:00,5689,184
Garmisch-Partenkirchen,Oberbayern,2021-04-02T08:00:00+02:00,2903,81
Günzburg,Schwaben,2021-04-02T08:00:00+02:00,4808,95
Haßberge,Unterfranken,2021-04-02T08:00:00+02:00,2848,73
Hof,Oberfranken,2021-04-02T08:00:00+02:00,4772,118
Hof Stadt,Oberfranken,2021-04-02T08:00:00+02:00,2985,92
Ingolstadt Stadt,Oberbayern,2021-04-02T08:00:00+02:00,4553,93
Kaufbeuren Stadt,Schwaben,2021-04-02T08:00:00+02:00,1732,48
Kelheim,Niederbayern,2021-04-02T08:00:00+02:00,4185,87
Kempten Stadt,Schwaben,2021-04-02T08:00:00+02:00,1941,34
Kitzingen,Unterfranken,2021-04-02T08:00:00+02:00,2496,80
Kronach,Oberfranken,2021-04-02T08:00:00+02:00,2938,82
Kulmbach,Oberfranken,2021-04-02T08:00:00+02:00,3339,99
Landsberg am Lech,Oberbayern,2021-04-02T08:00:00+02:00,3322,61
Landshut,Niederbayern,2021-04-02T08:00:00+02:00,5943,154
Landshut Stadt,Niederbayern,2021-04-02T08:00:00+02:00,3098,98
Lichtenfels,Oberfranken,2021-04-02T08:00:00+02:00,2625,67
Lindau (Bodensee),Schwaben,2021-04-02T08:00:00+02:00,2742,58
Main-Spessart,Unterfranken,2021-04-02T08:00:00+02:00,3796,189
Memmingen Stadt,Schwaben,2021-04-02T08:00:00+02:00,1436,21
Miesbach,Oberbayern,2021-04-02T08:00:00+02:00,3518,61
Miltenberg,Unterfranken,2021-04-02T08:00:00+02:00,4696,116
Mühldorf am Inn,Oberbayern,2021-04-02T08:00:00+02:00,5266,134
München,Oberbayern,2021-04-02T08:00:00+02:00,12527,275
München Stadt,Oberbayern,2021-04-02T08:00:00+02:00,59510,1118
Neu-Ulm,Schwaben,2021-04-02T08:00:00+02:00,5370,105
Neuburg-Schrobenhausen,Oberbayern,2021-04-02T08:00:00+02:00,3170,65
Neumarkt in der Oberpfalz,Oberpfalz,2021-04-02T08:00:00+02:00,4858,112
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-04-02T08:00:00+02:00,3169,89
Neustadt an der Waldnaab,Oberpfalz,2021-04-02T08:00:00+02:00,4641,153
Nürnberg Stadt,Mittelfranken,2021-04-02T08:00:00+02:00,27181,856
Nürnberger Land,Mittelfranken,2021-04-02T08:00:00+02:00,5580,160
Oberallgäu,Schwaben,2021-04-02T08:00:00+02:00,4528,59
Ostallgäu,Schwaben,2021-04-02T08:00:00+02:00,5162,110
Passau,Niederbayern,2021-04-02T08:00:00+02:00,11131,346
Passau Stadt,Niederbayern,2021-04-02T08:00:00+02:00,3066,109
Pfaffenhofen an der Ilm,Oberbayern,2021-04-02T08:00:00+02:00,4430,148
Regen,Niederbayern,2021-04-02T08:00:00+02:00,4727,153
Regensburg,Oberpfalz,2021-04-02T08:00:00+02:00,6043,171
Regensburg Stadt,Oberpfalz,2021-04-02T08:00:00+02:00,5284,68
Rhön-Grabfeld,Unterfranken,2021-04-02T08:00:00+02:00,2594,69
Rosenheim,Oberbayern,2021-04-02T08:00:00+02:00,11821,434
Rosenheim Stadt,Oberbayern,2021-04-02T08:00:00+02:00,3290,55
Roth,Mittelfranken,2021-04-02T08:00:00+02:00,4670,162
Rottal-Inn,Niederbayern,2021-04-02T08:00:00+02:00,5721,159
Schwabach Stadt,Mittelfranken,2021-04-02T08:00:00+02:00,1773,100
Schwandorf,Oberpfalz,2021-04-02T08:00:00+02:00,6857,133
Schweinfurt,Unterfranken,2021-04-02T08:00:00+02:00,3626,113
Schweinfurt Stadt,Unterfranken,2021-04-02T08:00:00+02:00,1774,61
Starnberg,Oberbayern,2021-04-02T08:00:00+02:00,4245,107
Straubing Stadt,Niederbayern,2021-04-02T08:00:00+02:00,1799,78
Straubing-Bogen,Niederbayern,2021-04-02T08:00:00+02:00,4106,124
Tirschenreuth,Oberpfalz,2021-04-02T08:00:00+02:00,4962,252
Traunstein,Oberbayern,2021-04-02T08:00:00+02:00,8594,197
Unterallgäu,Schwaben,2021-04-02T08:00:00+02:00,5013,121
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-04-02T08:00:00+02:00,2430,72
Weilheim-Schongau,Oberbayern,2021-04-02T08:00:00+02:00,3833,59
Weißenburg-Gunzenhausen,Mittelfranken,2021-04-02T08:00:00+02:00,2990,106
Wunsiedel im Fichtelgebirge,Oberfranken,2021-04-02T08:00:00+02:00,4497,182
Würzburg,Unterfranken,2021-04-02T08:00:00+02:00,3433,62
Würzburg Stadt,Unterfranken,2021-04-02T08:00:00+02:00,3354,100
