Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-08-26T08:00:00+02:00,25361,1028
Niederbayern,2020-08-26T08:00:00+02:00,5954,300
Oberpfalz,2020-08-26T08:00:00+02:00,5718,372
Oberfranken,2020-08-26T08:00:00+02:00,4247,241
Mittelfranken,2020-08-26T08:00:00+02:00,5607,290
Unterfranken,2020-08-26T08:00:00+02:00,3952,190
Schwaben,2020-08-26T08:00:00+02:00,5001,212
