Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-11-24T08:00:00+01:00,387843,5160
Niederbayern,2021-11-24T08:00:00+01:00,125553,2082
Oberpfalz,2021-11-24T08:00:00+01:00,89060,1696
Oberfranken,2021-11-24T08:00:00+01:00,78947,1783
Mittelfranken,2021-11-24T08:00:00+01:00,137315,2722
Unterfranken,2021-11-24T08:00:00+01:00,81318,1593
Schwaben,2021-11-24T08:00:00+01:00,156218,2114
