Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-11-15T08:00:00+01:00,67219,1198
Niederbayern,2020-11-15T08:00:00+01:00,15383,350
Oberpfalz,2020-11-15T08:00:00+01:00,13235,410
Oberfranken,2020-11-15T08:00:00+01:00,9761,276
Mittelfranken,2020-11-15T08:00:00+01:00,17632,333
Schwaben,2020-11-15T08:00:00+01:00,21694,314
