Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-11-08T08:00:00+01:00,7172,111
Altötting,Oberbayern,2021-11-08T08:00:00+01:00,8536,217
Amberg Stadt,Oberpfalz,2021-11-08T08:00:00+01:00,2469,33
Amberg-Sulzbach,Oberpfalz,2021-11-08T08:00:00+01:00,5918,167
Ansbach,Mittelfranken,2021-11-08T08:00:00+01:00,10900,201
Ansbach Stadt,Mittelfranken,2021-11-08T08:00:00+01:00,2413,46
Aschaffenburg,Unterfranken,2021-11-08T08:00:00+01:00,9798,216
Aschaffenburg Stadt,Unterfranken,2021-11-08T08:00:00+01:00,4478,119
Augsburg,Schwaben,2021-11-08T08:00:00+01:00,15626,255
Augsburg Stadt,Schwaben,2021-11-08T08:00:00+01:00,23860,434
Bad Kissingen,Unterfranken,2021-11-08T08:00:00+01:00,4737,110
Bad Tölz-Wolfratshausen,Oberbayern,2021-11-08T08:00:00+01:00,8970,93
Bamberg,Oberfranken,2021-11-08T08:00:00+01:00,7162,156
Bamberg Stadt,Oberfranken,2021-11-08T08:00:00+01:00,4060,107
Bayreuth,Oberfranken,2021-11-08T08:00:00+01:00,5735,166
Bayreuth Stadt,Oberfranken,2021-11-08T08:00:00+01:00,4087,113
Berchtesgadener Land,Oberbayern,2021-11-08T08:00:00+01:00,9997,110
Cham,Oberpfalz,2021-11-08T08:00:00+01:00,9473,193
Coburg,Oberfranken,2021-11-08T08:00:00+01:00,5724,164
Coburg Stadt,Oberfranken,2021-11-08T08:00:00+01:00,2785,93
Dachau,Oberbayern,2021-11-08T08:00:00+01:00,11018,153
Deggendorf,Niederbayern,2021-11-08T08:00:00+01:00,9531,164
Dillingen an der Donau,Schwaben,2021-11-08T08:00:00+01:00,5679,139
Dingolfing-Landau,Niederbayern,2021-11-08T08:00:00+01:00,8538,111
Donau-Ries,Schwaben,2021-11-08T08:00:00+01:00,8119,178
Ebersberg,Oberbayern,2021-11-08T08:00:00+01:00,9194,189
Eichstätt,Oberbayern,2021-11-08T08:00:00+01:00,7068,104
