Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-23T08:00:00+02:00,226961,4442
Niederbayern,2021-07-23T08:00:00+02:00,73163,1839
Oberpfalz,2021-07-23T08:00:00+02:00,57466,1515
Oberfranken,2021-07-23T08:00:00+02:00,56706,1661
Mittelfranken,2021-07-23T08:00:00+02:00,91417,2559
Unterfranken,2021-07-23T08:00:00+02:00,54392,1466
Schwaben,2021-07-23T08:00:00+02:00,91368,1836
