Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-09-06T08:00:00+02:00,5573,101
Altötting,Oberbayern,2021-09-06T08:00:00+02:00,6480,211
Amberg Stadt,Oberpfalz,2021-09-06T08:00:00+02:00,1917,24
Amberg-Sulzbach,Oberpfalz,2021-09-06T08:00:00+02:00,4968,160
Ansbach,Mittelfranken,2021-09-06T08:00:00+02:00,8656,197
Ansbach Stadt,Mittelfranken,2021-09-06T08:00:00+02:00,1976,45
Aschaffenburg,Unterfranken,2021-09-06T08:00:00+02:00,8431,215
Aschaffenburg Stadt,Unterfranken,2021-09-06T08:00:00+02:00,3755,115
Augsburg,Schwaben,2021-09-06T08:00:00+02:00,12132,236
Augsburg Stadt,Schwaben,2021-09-06T08:00:00+02:00,19560,406
Bad Kissingen,Unterfranken,2021-09-06T08:00:00+02:00,3771,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-09-06T08:00:00+02:00,5495,80
Bamberg,Oberfranken,2021-09-06T08:00:00+02:00,5930,146
Bamberg Stadt,Oberfranken,2021-09-06T08:00:00+02:00,3383,109
Bayreuth,Oberfranken,2021-09-06T08:00:00+02:00,5026,163
Bayreuth Stadt,Oberfranken,2021-09-06T08:00:00+02:00,3624,110
Berchtesgadener Land,Oberbayern,2021-09-06T08:00:00+02:00,6587,102
Cham,Oberpfalz,2021-09-06T08:00:00+02:00,7275,183
Coburg,Oberfranken,2021-09-06T08:00:00+02:00,4979,161
Coburg Stadt,Oberfranken,2021-09-06T08:00:00+02:00,2477,92
Dachau,Oberbayern,2021-09-06T08:00:00+02:00,8921,144
Deggendorf,Niederbayern,2021-09-06T08:00:00+02:00,7344,160
Dillingen an der Donau,Schwaben,2021-09-06T08:00:00+02:00,4208,130
Dingolfing-Landau,Niederbayern,2021-09-06T08:00:00+02:00,6271,100
Donau-Ries,Schwaben,2021-09-06T08:00:00+02:00,6350,165
Ebersberg,Oberbayern,2021-09-06T08:00:00+02:00,6822,181
Eichstätt,Oberbayern,2021-09-06T08:00:00+02:00,5467,86
Erding,Oberbayern,2021-09-06T08:00:00+02:00,7454,118
Erlangen Stadt,Mittelfranken,2021-09-06T08:00:00+02:00,4240,95
Erlangen-Höchstadt,Mittelfranken,2021-09-06T08:00:00+02:00,5700,132
Forchheim,Oberfranken,2021-09-06T08:00:00+02:00,4998,113
Freising,Oberbayern,2021-09-06T08:00:00+02:00,8950,137
Freyung-Grafenau,Niederbayern,2021-09-06T08:00:00+02:00,5006,128
Fürstenfeldbruck,Oberbayern,2021-09-06T08:00:00+02:00,10431,141
Fürth,Mittelfranken,2021-09-06T08:00:00+02:00,5572,209
Fürth Stadt,Mittelfranken,2021-09-06T08:00:00+02:00,8109,225
Garmisch-Partenkirchen,Oberbayern,2021-09-06T08:00:00+02:00,3824,88
Günzburg,Schwaben,2021-09-06T08:00:00+02:00,7367,110
Haßberge,Unterfranken,2021-09-06T08:00:00+02:00,4243,87
Hof,Oberfranken,2021-09-06T08:00:00+02:00,6494,157
Hof Stadt,Oberfranken,2021-09-06T08:00:00+02:00,4053,117
Ingolstadt Stadt,Oberbayern,2021-09-06T08:00:00+02:00,6711,118
Kaufbeuren Stadt,Schwaben,2021-09-06T08:00:00+02:00,2577,56
Kelheim,Niederbayern,2021-09-06T08:00:00+02:00,6360,110
Kempten Stadt,Schwaben,2021-09-06T08:00:00+02:00,3458,49
Kitzingen,Unterfranken,2021-09-06T08:00:00+02:00,3478,87
Kronach,Oberfranken,2021-09-06T08:00:00+02:00,4312,96
Kulmbach,Oberfranken,2021-09-06T08:00:00+02:00,4180,118
Landsberg am Lech,Oberbayern,2021-09-06T08:00:00+02:00,4415,71
Landshut,Niederbayern,2021-09-06T08:00:00+02:00,8442,170
Landshut Stadt,Niederbayern,2021-09-06T08:00:00+02:00,4367,117
Lichtenfels,Oberfranken,2021-09-06T08:00:00+02:00,3684,85
Lindau (Bodensee),Schwaben,2021-09-06T08:00:00+02:00,3607,64
Main-Spessart,Unterfranken,2021-09-06T08:00:00+02:00,4971,216
Memmingen Stadt,Schwaben,2021-09-06T08:00:00+02:00,2454,26
Miesbach,Oberbayern,2021-09-06T08:00:00+02:00,4793,83
Miltenberg,Unterfranken,2021-09-06T08:00:00+02:00,6372,130
Mühldorf am Inn,Oberbayern,2021-09-06T08:00:00+02:00,7335,156
München,Oberbayern,2021-09-06T08:00:00+02:00,16395,294
München Stadt,Oberbayern,2021-09-06T08:00:00+02:00,79112,1277
Neu-Ulm,Schwaben,2021-09-06T08:00:00+02:00,8251,122
Neuburg-Schrobenhausen,Oberbayern,2021-09-06T08:00:00+02:00,4523,81
Neumarkt in der Oberpfalz,Oberpfalz,2021-09-06T08:00:00+02:00,6926,142
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-09-06T08:00:00+02:00,4547,108
Neustadt an der Waldnaab,Oberpfalz,2021-09-06T08:00:00+02:00,5387,188
Nürnberg Stadt,Mittelfranken,2021-09-06T08:00:00+02:00,36342,976
Nürnberger Land,Mittelfranken,2021-09-06T08:00:00+02:00,7707,189
Oberallgäu,Schwaben,2021-09-06T08:00:00+02:00,6290,90
Ostallgäu,Schwaben,2021-09-06T08:00:00+02:00,7588,134
Passau,Niederbayern,2021-09-06T08:00:00+02:00,13189,379
Passau Stadt,Niederbayern,2021-09-06T08:00:00+02:00,3489,117
Pfaffenhofen an der Ilm,Oberbayern,2021-09-06T08:00:00+02:00,5998,159
Regen,Niederbayern,2021-09-06T08:00:00+02:00,5699,164
Regensburg,Oberpfalz,2021-09-06T08:00:00+02:00,8799,210
Regensburg Stadt,Oberpfalz,2021-09-06T08:00:00+02:00,7609,94
Rhön-Grabfeld,Unterfranken,2021-09-06T08:00:00+02:00,3658,89
Rosenheim,Oberbayern,2021-09-06T08:00:00+02:00,14959,465
Rosenheim Stadt,Oberbayern,2021-09-06T08:00:00+02:00,4353,69
Roth,Mittelfranken,2021-09-06T08:00:00+02:00,5926,174
Rottal-Inn,Niederbayern,2021-09-06T08:00:00+02:00,7913,184
Schwabach Stadt,Mittelfranken,2021-09-06T08:00:00+02:00,2274,105
Schwandorf,Oberpfalz,2021-09-06T08:00:00+02:00,8749,157
Schweinfurt,Unterfranken,2021-09-06T08:00:00+02:00,5441,139
Schweinfurt Stadt,Unterfranken,2021-09-06T08:00:00+02:00,3439,95
Starnberg,Oberbayern,2021-09-06T08:00:00+02:00,5536,118
Straubing Stadt,Niederbayern,2021-09-06T08:00:00+02:00,2511,87
Straubing-Bogen,Niederbayern,2021-09-06T08:00:00+02:00,5617,141
Tirschenreuth,Oberpfalz,2021-09-06T08:00:00+02:00,5410,265
Traunstein,Oberbayern,2021-09-06T08:00:00+02:00,11596,218
Unterallgäu,Schwaben,2021-09-06T08:00:00+02:00,7752,170
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-09-06T08:00:00+02:00,2840,98
Weilheim-Schongau,Oberbayern,2021-09-06T08:00:00+02:00,5556,84
Weißenburg-Gunzenhausen,Mittelfranken,2021-09-06T08:00:00+02:00,4136,118
Wunsiedel im Fichtelgebirge,Oberfranken,2021-09-06T08:00:00+02:00,5133,199
Würzburg,Unterfranken,2021-09-06T08:00:00+02:00,4803,75
Würzburg Stadt,Unterfranken,2021-09-06T08:00:00+02:00,5039,126
