Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-04-23T10:00:00+02:00,270,18
Altötting,Oberbayern,2020-04-23T10:00:00+02:00,549,24
Amberg Stadt,Oberpfalz,2020-04-23T10:00:00+02:00,65,3
Amberg-Sulzbach,Oberpfalz,2020-04-23T10:00:00+02:00,424,30
Ansbach,Mittelfranken,2020-04-23T10:00:00+02:00,476,10
Ansbach Stadt,Mittelfranken,2020-04-23T10:00:00+02:00,97,5
Aschaffenburg,Unterfranken,2020-04-23T10:00:00+02:00,458,22
Aschaffenburg Stadt,Unterfranken,2020-04-23T10:00:00+02:00,100,1
Augsburg,Schwaben,2020-04-23T10:00:00+02:00,346,6
Augsburg Stadt,Schwaben,2020-04-23T10:00:00+02:00,352,9
Bad Kissingen,Unterfranken,2020-04-23T10:00:00+02:00,215,11
Bad Tölz-Wolfratshausen,Oberbayern,2020-04-23T10:00:00+02:00,397,7
Bamberg,Oberfranken,2020-04-23T10:00:00+02:00,374,31
Bamberg Stadt,Oberfranken,2020-04-23T10:00:00+02:00,177,13
Bayreuth,Oberfranken,2020-04-23T10:00:00+02:00,366,7
Bayreuth Stadt,Oberfranken,2020-04-23T10:00:00+02:00,173,5
Berchtesgadener Land,Oberbayern,2020-04-23T10:00:00+02:00,258,10
Cham,Oberpfalz,2020-04-23T10:00:00+02:00,376,14
Coburg,Oberfranken,2020-04-23T10:00:00+02:00,163,7
Coburg Stadt,Oberfranken,2020-04-23T10:00:00+02:00,50,0
Dachau,Oberbayern,2020-04-23T10:00:00+02:00,776,18
Deggendorf,Niederbayern,2020-04-23T10:00:00+02:00,242,8
Dillingen an der Donau,Schwaben,2020-04-23T10:00:00+02:00,210,6
Dingolfing-Landau,Niederbayern,2020-04-23T10:00:00+02:00,182,3
Donau-Ries,Schwaben,2020-04-23T10:00:00+02:00,306,21
Ebersberg,Oberbayern,2020-04-23T10:00:00+02:00,411,4
Eichstätt,Oberbayern,2020-04-23T10:00:00+02:00,249,13
Erding,Oberbayern,2020-04-23T10:00:00+02:00,553,8
Erlangen Stadt,Mittelfranken,2020-04-23T10:00:00+02:00,219,5
Erlangen-Höchstadt,Mittelfranken,2020-04-23T10:00:00+02:00,194,6
Forchheim,Oberfranken,2020-04-23T10:00:00+02:00,195,3
Freising,Oberbayern,2020-04-23T10:00:00+02:00,913,33
Freyung-Grafenau,Niederbayern,2020-04-23T10:00:00+02:00,161,9
Fürstenfeldbruck,Oberbayern,2020-04-23T10:00:00+02:00,746,27
Fürth,Mittelfranken,2020-04-23T10:00:00+02:00,438,48
Fürth Stadt,Mittelfranken,2020-04-23T10:00:00+02:00,304,20
Garmisch-Partenkirchen,Oberbayern,2020-04-23T10:00:00+02:00,249,13
Günzburg,Schwaben,2020-04-23T10:00:00+02:00,208,2
Haßberge,Unterfranken,2020-04-23T10:00:00+02:00,142,2
Hof,Oberfranken,2020-04-23T10:00:00+02:00,336,18
Hof Stadt,Oberfranken,2020-04-23T10:00:00+02:00,94,2
Ingolstadt Stadt,Oberbayern,2020-04-23T10:00:00+02:00,388,26
Kaufbeuren Stadt,Schwaben,2020-04-23T10:00:00+02:00,96,3
Kelheim,Niederbayern,2020-04-23T10:00:00+02:00,411,29
Kempten Stadt,Schwaben,2020-04-23T10:00:00+02:00,101,7
Kitzingen,Unterfranken,2020-04-23T10:00:00+02:00,122,1
Kronach,Oberfranken,2020-04-23T10:00:00+02:00,123,3
Kulmbach,Oberfranken,2020-04-23T10:00:00+02:00,178,9
Landsberg am Lech,Oberbayern,2020-04-23T10:00:00+02:00,323,9
Landshut,Niederbayern,2020-04-23T10:00:00+02:00,608,22
Landshut Stadt,Niederbayern,2020-04-23T10:00:00+02:00,250,5
Lichtenfels,Oberfranken,2020-04-23T10:00:00+02:00,189,1
Lindau (Bodensee),Schwaben,2020-04-23T10:00:00+02:00,237,5
Main-Spessart,Unterfranken,2020-04-23T10:00:00+02:00,143,5
Memmingen Stadt,Schwaben,2020-04-23T10:00:00+02:00,48,0
Miesbach,Oberbayern,2020-04-23T10:00:00+02:00,488,7
Miltenberg,Unterfranken,2020-04-23T10:00:00+02:00,252,3
Mühldorf am Inn,Oberbayern,2020-04-23T10:00:00+02:00,449,17
München,Oberbayern,2020-04-23T10:00:00+02:00,1208,21
München Stadt,Oberbayern,2020-04-23T10:00:00+02:00,5317,85
Neu-Ulm,Schwaben,2020-04-23T10:00:00+02:00,397,14
Neuburg-Schrobenhausen,Oberbayern,2020-04-23T10:00:00+02:00,244,9
Neumarkt in der Oberpfalz,Oberpfalz,2020-04-23T10:00:00+02:00,304,8
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-04-23T10:00:00+02:00,213,8
Neustadt an der Waldnaab,Oberpfalz,2020-04-23T10:00:00+02:00,710,33
Nürnberg Stadt,Mittelfranken,2020-04-23T10:00:00+02:00,857,18
Nürnberger Land,Mittelfranken,2020-04-23T10:00:00+02:00,572,28
Oberallgäu,Schwaben,2020-04-23T10:00:00+02:00,165,6
Ostallgäu,Schwaben,2020-04-23T10:00:00+02:00,492,26
Passau,Niederbayern,2020-04-23T10:00:00+02:00,422,17
Passau Stadt,Niederbayern,2020-04-23T10:00:00+02:00,118,16
Pfaffenhofen an der Ilm,Oberbayern,2020-04-23T10:00:00+02:00,316,17
Regen,Niederbayern,2020-04-23T10:00:00+02:00,146,2
Regensburg,Oberpfalz,2020-04-23T10:00:00+02:00,394,7
Regensburg Stadt,Oberpfalz,2020-04-23T10:00:00+02:00,402,3
Rhön-Grabfeld,Unterfranken,2020-04-23T10:00:00+02:00,154,4
Rosenheim,Oberbayern,2020-04-23T10:00:00+02:00,1888,104
Rosenheim Stadt,Oberbayern,2020-04-23T10:00:00+02:00,383,14
Roth,Mittelfranken,2020-04-23T10:00:00+02:00,272,7
Rottal-Inn,Niederbayern,2020-04-23T10:00:00+02:00,686,39
Schwabach Stadt,Mittelfranken,2020-04-23T10:00:00+02:00,73,1
Schwandorf,Oberpfalz,2020-04-23T10:00:00+02:00,421,14
Schweinfurt,Unterfranken,2020-04-23T10:00:00+02:00,420,19
Schweinfurt Stadt,Unterfranken,2020-04-23T10:00:00+02:00,145,17
Starnberg,Oberbayern,2020-04-23T10:00:00+02:00,492,9
Straubing Stadt,Niederbayern,2020-04-23T10:00:00+02:00,340,27
Straubing-Bogen,Niederbayern,2020-04-23T10:00:00+02:00,389,15
Tirschenreuth,Oberpfalz,2020-04-23T10:00:00+02:00,1083,97
Traunstein,Oberbayern,2020-04-23T10:00:00+02:00,988,51
Unterallgäu,Schwaben,2020-04-23T10:00:00+02:00,260,8
Weiden in der Oberpfalz Stadt,Oberpfalz,2020-04-23T10:00:00+02:00,270,6
Weilheim-Schongau,Oberbayern,2020-04-23T10:00:00+02:00,340,2
Weißenburg-Gunzenhausen,Mittelfranken,2020-04-23T10:00:00+02:00,274,11
Wunsiedel im Fichtelgebirge,Oberfranken,2020-04-23T10:00:00+02:00,585,32
Würzburg,Unterfranken,2020-04-23T10:00:00+02:00,399,5
Würzburg Stadt,Unterfranken,2020-04-23T10:00:00+02:00,461,48
