Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-03-08T08:00:00+01:00,3531,85
Altötting,Oberbayern,2021-03-08T08:00:00+01:00,4088,175
Amberg Stadt,Oberpfalz,2021-03-08T08:00:00+01:00,1027,14
Amberg-Sulzbach,Oberpfalz,2021-03-08T08:00:00+01:00,3269,117
Ansbach,Mittelfranken,2021-03-08T08:00:00+01:00,5123,141
Ansbach Stadt,Mittelfranken,2021-03-08T08:00:00+01:00,1290,40
Aschaffenburg,Unterfranken,2021-03-08T08:00:00+01:00,5873,187
Aschaffenburg Stadt,Unterfranken,2021-03-08T08:00:00+01:00,2307,93
Augsburg,Schwaben,2021-03-08T08:00:00+01:00,7812,173
Augsburg Stadt,Schwaben,2021-03-08T08:00:00+01:00,12283,341
Bad Kissingen,Unterfranken,2021-03-08T08:00:00+01:00,2361,82
Bad Tölz-Wolfratshausen,Oberbayern,2021-03-08T08:00:00+01:00,3579,58
Bamberg,Oberfranken,2021-03-08T08:00:00+01:00,3846,115
Bamberg Stadt,Oberfranken,2021-03-08T08:00:00+01:00,2190,96
Bayreuth,Oberfranken,2021-03-08T08:00:00+01:00,3548,127
Bayreuth Stadt,Oberfranken,2021-03-08T08:00:00+01:00,2370,94
Berchtesgadener Land,Oberbayern,2021-03-08T08:00:00+01:00,4466,96
Cham,Oberpfalz,2021-03-08T08:00:00+01:00,4133,120
Coburg,Oberfranken,2021-03-08T08:00:00+01:00,3361,140
Coburg Stadt,Oberfranken,2021-03-08T08:00:00+01:00,1643,86
Dachau,Oberbayern,2021-03-08T08:00:00+01:00,5852,127
Deggendorf,Niederbayern,2021-03-08T08:00:00+01:00,4510,122
Dillingen an der Donau,Schwaben,2021-03-08T08:00:00+01:00,2568,97
Dingolfing-Landau,Niederbayern,2021-03-08T08:00:00+01:00,3411,73
Donau-Ries,Schwaben,2021-03-08T08:00:00+01:00,3648,141
Ebersberg,Oberbayern,2021-03-08T08:00:00+01:00,4808,167
Eichstätt,Oberbayern,2021-03-08T08:00:00+01:00,3415,70
Erding,Oberbayern,2021-03-08T08:00:00+01:00,5194,95
Erlangen Stadt,Mittelfranken,2021-03-08T08:00:00+01:00,2874,85
Erlangen-Höchstadt,Mittelfranken,2021-03-08T08:00:00+01:00,3734,111
Forchheim,Oberfranken,2021-03-08T08:00:00+01:00,3482,97
Freising,Oberbayern,2021-03-08T08:00:00+01:00,5847,110
Freyung-Grafenau,Niederbayern,2021-03-08T08:00:00+01:00,3643,106
Fürstenfeldbruck,Oberbayern,2021-03-08T08:00:00+01:00,7222,120
Fürth,Mittelfranken,2021-03-08T08:00:00+01:00,3889,176
Fürth Stadt,Mittelfranken,2021-03-08T08:00:00+01:00,5029,179
Garmisch-Partenkirchen,Oberbayern,2021-03-08T08:00:00+01:00,2567,80
Günzburg,Schwaben,2021-03-08T08:00:00+01:00,4424,95
Haßberge,Unterfranken,2021-03-08T08:00:00+01:00,2469,69
Hof,Oberfranken,2021-03-08T08:00:00+01:00,4080,114
Hof Stadt,Oberfranken,2021-03-08T08:00:00+01:00,2459,73
Ingolstadt Stadt,Oberbayern,2021-03-08T08:00:00+01:00,4124,92
Kaufbeuren Stadt,Schwaben,2021-03-08T08:00:00+01:00,1490,47
Kelheim,Niederbayern,2021-03-08T08:00:00+01:00,3273,83
Kempten Stadt,Schwaben,2021-03-08T08:00:00+01:00,1606,33
Kitzingen,Unterfranken,2021-03-08T08:00:00+01:00,2249,79
Kronach,Oberfranken,2021-03-08T08:00:00+01:00,2350,66
Kulmbach,Oberfranken,2021-03-08T08:00:00+01:00,2570,96
Landsberg am Lech,Oberbayern,2021-03-08T08:00:00+01:00,3051,53
Landshut,Niederbayern,2021-03-08T08:00:00+01:00,5171,151
Landshut Stadt,Niederbayern,2021-03-08T08:00:00+01:00,2755,96
Lichtenfels,Oberfranken,2021-03-08T08:00:00+01:00,2275,58
Lindau (Bodensee),Schwaben,2021-03-08T08:00:00+01:00,2390,57
Main-Spessart,Unterfranken,2021-03-08T08:00:00+01:00,3274,186
Memmingen Stadt,Schwaben,2021-03-08T08:00:00+01:00,1251,19
Miesbach,Oberbayern,2021-03-08T08:00:00+01:00,3240,57
Miltenberg,Unterfranken,2021-03-08T08:00:00+01:00,4325,112
Mühldorf am Inn,Oberbayern,2021-03-08T08:00:00+01:00,4748,127
München,Oberbayern,2021-03-08T08:00:00+01:00,11471,263
München Stadt,Oberbayern,2021-03-08T08:00:00+01:00,54729,1088
Neu-Ulm,Schwaben,2021-03-08T08:00:00+01:00,4967,104
Neuburg-Schrobenhausen,Oberbayern,2021-03-08T08:00:00+01:00,2746,64
Neumarkt in der Oberpfalz,Oberpfalz,2021-03-08T08:00:00+01:00,4247,109
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-03-08T08:00:00+01:00,2840,77
Neustadt an der Waldnaab,Oberpfalz,2021-03-08T08:00:00+01:00,4198,147
Nürnberg Stadt,Mittelfranken,2021-03-08T08:00:00+01:00,24213,801
Nürnberger Land,Mittelfranken,2021-03-08T08:00:00+01:00,5019,154
Oberallgäu,Schwaben,2021-03-08T08:00:00+01:00,3826,57
Ostallgäu,Schwaben,2021-03-08T08:00:00+01:00,3994,104
Passau,Niederbayern,2021-03-08T08:00:00+01:00,10283,330
Passau Stadt,Niederbayern,2021-03-08T08:00:00+01:00,2777,106
Pfaffenhofen an der Ilm,Oberbayern,2021-03-08T08:00:00+01:00,3857,147
Regen,Niederbayern,2021-03-08T08:00:00+01:00,4363,153
Regensburg,Oberpfalz,2021-03-08T08:00:00+01:00,5199,153
Regensburg Stadt,Oberpfalz,2021-03-08T08:00:00+01:00,4407,65
Rhön-Grabfeld,Unterfranken,2021-03-08T08:00:00+01:00,2183,66
Rosenheim,Oberbayern,2021-03-08T08:00:00+01:00,10906,422
Rosenheim Stadt,Oberbayern,2021-03-08T08:00:00+01:00,2949,53
Roth,Mittelfranken,2021-03-08T08:00:00+01:00,4034,158
Rottal-Inn,Niederbayern,2021-03-08T08:00:00+01:00,5338,153
Schwabach Stadt,Mittelfranken,2021-03-08T08:00:00+01:00,1600,100
Schwandorf,Oberpfalz,2021-03-08T08:00:00+01:00,5314,116
Schweinfurt,Unterfranken,2021-03-08T08:00:00+01:00,3405,112
Schweinfurt Stadt,Unterfranken,2021-03-08T08:00:00+01:00,1545,59
Starnberg,Oberbayern,2021-03-08T08:00:00+01:00,3812,97
Straubing Stadt,Niederbayern,2021-03-08T08:00:00+01:00,1557,77
Straubing-Bogen,Niederbayern,2021-03-08T08:00:00+01:00,3546,121
Tirschenreuth,Oberpfalz,2021-03-08T08:00:00+01:00,4489,224
Traunstein,Oberbayern,2021-03-08T08:00:00+01:00,7622,193
Unterallgäu,Schwaben,2021-03-08T08:00:00+01:00,4181,115
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-03-08T08:00:00+01:00,2227,68
Weilheim-Schongau,Oberbayern,2021-03-08T08:00:00+01:00,3343,52
Weißenburg-Gunzenhausen,Mittelfranken,2021-03-08T08:00:00+01:00,2643,104
Wunsiedel im Fichtelgebirge,Oberfranken,2021-03-08T08:00:00+01:00,3932,170
Würzburg,Unterfranken,2021-03-08T08:00:00+01:00,3082,59
Würzburg Stadt,Unterfranken,2021-03-08T08:00:00+01:00,3060,98
