Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-05-29T10:00:00+02:00,295,20
Altötting,Oberbayern,2020-05-29T10:00:00+02:00,599,51
Amberg Stadt,Oberpfalz,2020-05-29T10:00:00+02:00,82,4
Amberg-Sulzbach,Oberpfalz,2020-05-29T10:00:00+02:00,494,47
Ansbach,Mittelfranken,2020-05-29T10:00:00+02:00,600,27
Ansbach Stadt,Mittelfranken,2020-05-29T10:00:00+02:00,138,8
Aschaffenburg,Unterfranken,2020-05-29T10:00:00+02:00,533,37
Aschaffenburg Stadt,Unterfranken,2020-05-29T10:00:00+02:00,114,1
Augsburg,Schwaben,2020-05-29T10:00:00+02:00,387,9
Augsburg Stadt,Schwaben,2020-05-29T10:00:00+02:00,403,14
Bad Kissingen,Unterfranken,2020-05-29T10:00:00+02:00,253,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-05-29T10:00:00+02:00,423,10
Bamberg,Oberfranken,2020-05-29T10:00:00+02:00,413,36
Bamberg Stadt,Oberfranken,2020-05-29T10:00:00+02:00,193,18
Bayreuth,Oberfranken,2020-05-29T10:00:00+02:00,420,27
Bayreuth Stadt,Oberfranken,2020-05-29T10:00:00+02:00,209,12
Berchtesgadener Land,Oberbayern,2020-05-29T10:00:00+02:00,303,22
Cham,Oberpfalz,2020-05-29T10:00:00+02:00,428,21
Coburg,Oberfranken,2020-05-29T10:00:00+02:00,310,22
Coburg Stadt,Oberfranken,2020-05-29T10:00:00+02:00,89,1
Dachau,Oberbayern,2020-05-29T10:00:00+02:00,914,27
Deggendorf,Niederbayern,2020-05-29T10:00:00+02:00,322,13
Dillingen an der Donau,Schwaben,2020-05-29T10:00:00+02:00,266,27
Dingolfing-Landau,Niederbayern,2020-05-29T10:00:00+02:00,210,8
Donau-Ries,Schwaben,2020-05-29T10:00:00+02:00,353,23
Ebersberg,Oberbayern,2020-05-29T10:00:00+02:00,508,5
Eichstätt,Oberbayern,2020-05-29T10:00:00+02:00,288,17
Erding,Oberbayern,2020-05-29T10:00:00+02:00,615,12
Erlangen Stadt,Mittelfranken,2020-05-29T10:00:00+02:00,259,11
Erlangen-Höchstadt,Mittelfranken,2020-05-29T10:00:00+02:00,246,8
Forchheim,Oberfranken,2020-05-29T10:00:00+02:00,207,4
Freising,Oberbayern,2020-05-29T10:00:00+02:00,953,42
Freyung-Grafenau,Niederbayern,2020-05-29T10:00:00+02:00,191,12
Fürstenfeldbruck,Oberbayern,2020-05-29T10:00:00+02:00,896,34
Fürth,Mittelfranken,2020-05-29T10:00:00+02:00,494,57
Fürth Stadt,Mittelfranken,2020-05-29T10:00:00+02:00,392,35
Garmisch-Partenkirchen,Oberbayern,2020-05-29T10:00:00+02:00,285,18
Günzburg,Schwaben,2020-05-29T10:00:00+02:00,236,4
Haßberge,Unterfranken,2020-05-29T10:00:00+02:00,158,6
Hof,Oberfranken,2020-05-29T10:00:00+02:00,455,32
Hof Stadt,Oberfranken,2020-05-29T10:00:00+02:00,112,4
Ingolstadt Stadt,Oberbayern,2020-05-29T10:00:00+02:00,461,36
Kaufbeuren Stadt,Schwaben,2020-05-29T10:00:00+02:00,111,5
Kelheim,Niederbayern,2020-05-29T10:00:00+02:00,443,34
Kempten Stadt,Schwaben,2020-05-29T10:00:00+02:00,103,10
Kitzingen,Unterfranken,2020-05-29T10:00:00+02:00,191,3
Kronach,Oberfranken,2020-05-29T10:00:00+02:00,161,3
Kulmbach,Oberfranken,2020-05-29T10:00:00+02:00,245,11
Landsberg am Lech,Oberbayern,2020-05-29T10:00:00+02:00,364,10
Landshut,Niederbayern,2020-05-29T10:00:00+02:00,664,29
Landshut Stadt,Niederbayern,2020-05-29T10:00:00+02:00,277,10
Lichtenfels,Oberfranken,2020-05-29T10:00:00+02:00,273,12
Lindau (Bodensee),Schwaben,2020-05-29T10:00:00+02:00,241,8
Main-Spessart,Unterfranken,2020-05-29T10:00:00+02:00,151,6
Memmingen Stadt,Schwaben,2020-05-29T10:00:00+02:00,51,0
Miesbach,Oberbayern,2020-05-29T10:00:00+02:00,579,11
Miltenberg,Unterfranken,2020-05-29T10:00:00+02:00,289,5
Mühldorf am Inn,Oberbayern,2020-05-29T10:00:00+02:00,499,27
München,Oberbayern,2020-05-29T10:00:00+02:00,1416,71
München Stadt,Oberbayern,2020-05-29T10:00:00+02:00,6605,211
Neu-Ulm,Schwaben,2020-05-29T10:00:00+02:00,425,25
Neuburg-Schrobenhausen,Oberbayern,2020-05-29T10:00:00+02:00,327,14
Neumarkt in der Oberpfalz,Oberpfalz,2020-05-29T10:00:00+02:00,372,15
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-05-29T10:00:00+02:00,242,6
Neustadt an der Waldnaab,Oberpfalz,2020-05-29T10:00:00+02:00,815,69
Nürnberg Stadt,Mittelfranken,2020-05-29T10:00:00+02:00,1049,41
Nürnberger Land,Mittelfranken,2020-05-29T10:00:00+02:00,627,44
Oberallgäu,Schwaben,2020-05-29T10:00:00+02:00,178,7
Ostallgäu,Schwaben,2020-05-29T10:00:00+02:00,503,38
Passau,Niederbayern,2020-05-29T10:00:00+02:00,580,26
Passau Stadt,Niederbayern,2020-05-29T10:00:00+02:00,133,18
Pfaffenhofen an der Ilm,Oberbayern,2020-05-29T10:00:00+02:00,370,19
Regen,Niederbayern,2020-05-29T10:00:00+02:00,196,11
Regensburg,Oberpfalz,2020-05-29T10:00:00+02:00,471,15
Regensburg Stadt,Oberpfalz,2020-05-29T10:00:00+02:00,630,10
Rhön-Grabfeld,Unterfranken,2020-05-29T10:00:00+02:00,192,6
Rosenheim,Oberbayern,2020-05-29T10:00:00+02:00,2269,185
Rosenheim Stadt,Oberbayern,2020-05-29T10:00:00+02:00,509,24
Roth,Mittelfranken,2020-05-29T10:00:00+02:00,291,7
Rottal-Inn,Niederbayern,2020-05-29T10:00:00+02:00,734,45
Schwabach Stadt,Mittelfranken,2020-05-29T10:00:00+02:00,78,2
Schwandorf,Oberpfalz,2020-05-29T10:00:00+02:00,504,18
Schweinfurt,Unterfranken,2020-05-29T10:00:00+02:00,507,25
Schweinfurt Stadt,Unterfranken,2020-05-29T10:00:00+02:00,177,18
Starnberg,Oberbayern,2020-05-29T10:00:00+02:00,526,12
Straubing Stadt,Niederbayern,2020-05-29T10:00:00+02:00,426,46
Straubing-Bogen,Niederbayern,2020-05-29T10:00:00+02:00,543,28
Tirschenreuth,Oberpfalz,2020-05-29T10:00:00+02:00,1133,134
Traunstein,Oberbayern,2020-05-29T10:00:00+02:00,1296,87
Unterallgäu,Schwaben,2020-05-29T10:00:00+02:00,271,14
Weiden in der Oberpfalz Stadt,Oberpfalz,2020-05-29T10:00:00+02:00,323,20
Weilheim-Schongau,Oberbayern,2020-05-29T10:00:00+02:00,355,3
Weißenburg-Gunzenhausen,Mittelfranken,2020-05-29T10:00:00+02:00,321,24
Wunsiedel im Fichtelgebirge,Oberfranken,2020-05-29T10:00:00+02:00,654,39
Würzburg,Unterfranken,2020-05-29T10:00:00+02:00,410,9
Würzburg Stadt,Unterfranken,2020-05-29T10:00:00+02:00,466,50
