Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-04-03T08:00:00+02:00,3976,89
Altötting,Oberbayern,2021-04-03T08:00:00+02:00,4620,193
Amberg Stadt,Oberpfalz,2021-04-03T08:00:00+02:00,1347,19
Amberg-Sulzbach,Oberpfalz,2021-04-03T08:00:00+02:00,4064,137
Ansbach,Mittelfranken,2021-04-03T08:00:00+02:00,6119,156
Ansbach Stadt,Mittelfranken,2021-04-03T08:00:00+02:00,1416,42
Aschaffenburg,Unterfranken,2021-04-03T08:00:00+02:00,6557,190
Aschaffenburg Stadt,Unterfranken,2021-04-03T08:00:00+02:00,2558,99
Augsburg,Schwaben,2021-04-03T08:00:00+02:00,8742,180
Augsburg Stadt,Schwaben,2021-04-03T08:00:00+02:00,13714,354
Bad Kissingen,Unterfranken,2021-04-03T08:00:00+02:00,2724,88
Bad Tölz-Wolfratshausen,Oberbayern,2021-04-03T08:00:00+02:00,3921,63
Bamberg,Oberfranken,2021-04-03T08:00:00+02:00,4217,126
Bamberg Stadt,Oberfranken,2021-04-03T08:00:00+02:00,2489,98
Bayreuth,Oberfranken,2021-04-03T08:00:00+02:00,4079,143
Bayreuth Stadt,Oberfranken,2021-04-03T08:00:00+02:00,2771,101
Berchtesgadener Land,Oberbayern,2021-04-03T08:00:00+02:00,4926,98
Cham,Oberpfalz,2021-04-03T08:00:00+02:00,5450,140
Coburg,Oberfranken,2021-04-03T08:00:00+02:00,3582,142
Coburg Stadt,Oberfranken,2021-04-03T08:00:00+02:00,1754,86
Dachau,Oberbayern,2021-04-03T08:00:00+02:00,6707,131
Deggendorf,Niederbayern,2021-04-03T08:00:00+02:00,5254,132
Dillingen an der Donau,Schwaben,2021-04-03T08:00:00+02:00,2807,102
Dingolfing-Landau,Niederbayern,2021-04-03T08:00:00+02:00,3993,78
Donau-Ries,Schwaben,2021-04-03T08:00:00+02:00,4317,143
Ebersberg,Oberbayern,2021-04-03T08:00:00+02:00,5254,170
Eichstätt,Oberbayern,2021-04-03T08:00:00+02:00,3946,72
Erding,Oberbayern,2021-04-03T08:00:00+02:00,5660,104
Erlangen Stadt,Mittelfranken,2021-04-03T08:00:00+02:00,3187,89
Erlangen-Höchstadt,Mittelfranken,2021-04-03T08:00:00+02:00,4296,116
Forchheim,Oberfranken,2021-04-03T08:00:00+02:00,3955,102
Freising,Oberbayern,2021-04-03T08:00:00+02:00,6551,117
Freyung-Grafenau,Niederbayern,2021-04-03T08:00:00+02:00,4053,111
Fürstenfeldbruck,Oberbayern,2021-04-03T08:00:00+02:00,7913,127
Fürth,Mittelfranken,2021-04-03T08:00:00+02:00,4308,186
Fürth Stadt,Mittelfranken,2021-04-03T08:00:00+02:00,5718,184
Garmisch-Partenkirchen,Oberbayern,2021-04-03T08:00:00+02:00,2924,81
Günzburg,Schwaben,2021-04-03T08:00:00+02:00,4840,95
