Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-24T08:00:00+02:00,227075,4442
Niederbayern,2021-07-24T08:00:00+02:00,73141,1840
Oberpfalz,2021-07-24T08:00:00+02:00,57496,1515
Oberfranken,2021-07-24T08:00:00+02:00,56719,1661
Mittelfranken,2021-07-24T08:00:00+02:00,91432,2559
Unterfranken,2021-07-24T08:00:00+02:00,54405,1466
Schwaben,2021-07-24T08:00:00+02:00,91417,1836
