Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-26T08:00:00+02:00,227273,4443
Niederbayern,2021-07-26T08:00:00+02:00,73165,1840
Oberpfalz,2021-07-26T08:00:00+02:00,57527,1515
Oberfranken,2021-07-26T08:00:00+02:00,56737,1661
Mittelfranken,2021-07-26T08:00:00+02:00,91488,2559
Unterfranken,2021-07-26T08:00:00+02:00,54441,1466
Schwaben,2021-07-26T08:00:00+02:00,91467,1836
