Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-17T08:00:00+01:00,157012,3603
Niederbayern,2021-02-17T08:00:00+01:00,47907,1476
Oberpfalz,2021-02-17T08:00:00+01:00,34604,1040
Oberfranken,2021-02-17T08:00:00+01:00,34581,1240
Mittelfranken,2021-02-17T08:00:00+01:00,58776,1962
Unterfranken,2021-02-17T08:00:00+01:00,34421,1151
Schwaben,2021-02-17T08:00:00+01:00,55723,1390
