Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-12-06T08:00:00+01:00,10157,116
Altötting,Oberbayern,2021-12-06T08:00:00+01:00,12226,235
Amberg Stadt,Oberpfalz,2021-12-06T08:00:00+01:00,3355,37
Amberg-Sulzbach,Oberpfalz,2021-12-06T08:00:00+01:00,8237,182
Ansbach,Mittelfranken,2021-12-06T08:00:00+01:00,15297,216
Ansbach Stadt,Mittelfranken,2021-12-06T08:00:00+01:00,3224,47
Aschaffenburg,Unterfranken,2021-12-06T08:00:00+01:00,12290,228
Aschaffenburg Stadt,Unterfranken,2021-12-06T08:00:00+01:00,5749,128
Augsburg,Schwaben,2021-12-06T08:00:00+01:00,21642,297
Augsburg Stadt,Schwaben,2021-12-06T08:00:00+01:00,30416,494
Bad Kissingen,Unterfranken,2021-12-06T08:00:00+01:00,6768,130
Bad Tölz-Wolfratshausen,Oberbayern,2021-12-06T08:00:00+01:00,12775,137
Bamberg,Oberfranken,2021-12-06T08:00:00+01:00,11695,169
Bamberg Stadt,Oberfranken,2021-12-06T08:00:00+01:00,5414,113
Bayreuth,Oberfranken,2021-12-06T08:00:00+01:00,7537,176
Bayreuth Stadt,Oberfranken,2021-12-06T08:00:00+01:00,5182,120
Berchtesgadener Land,Oberbayern,2021-12-06T08:00:00+01:00,14475,119
Cham,Oberpfalz,2021-12-06T08:00:00+01:00,12988,226
Coburg,Oberfranken,2021-12-06T08:00:00+01:00,7708,170
Coburg Stadt,Oberfranken,2021-12-06T08:00:00+01:00,3487,99
Dachau,Oberbayern,2021-12-06T08:00:00+01:00,14327,162
Deggendorf,Niederbayern,2021-12-06T08:00:00+01:00,13906,204
Dillingen an der Donau,Schwaben,2021-12-06T08:00:00+01:00,8280,162
Dingolfing-Landau,Niederbayern,2021-12-06T08:00:00+01:00,12450,147
Donau-Ries,Schwaben,2021-12-06T08:00:00+01:00,12725,185
Ebersberg,Oberbayern,2021-12-06T08:00:00+01:00,12740,198
Eichstätt,Oberbayern,2021-12-06T08:00:00+01:00,10066,114
Erding,Oberbayern,2021-12-06T08:00:00+01:00,13613,138
Erlangen Stadt,Mittelfranken,2021-12-06T08:00:00+01:00,6611,108
Erlangen-Höchstadt,Mittelfranken,2021-12-06T08:00:00+01:00,9224,154
Forchheim,Oberfranken,2021-12-06T08:00:00+01:00,8019,134
Freising,Oberbayern,2021-12-06T08:00:00+01:00,14729,158
