Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-05-21T10:00:00+02:00,21039,921
Niederbayern,2020-05-21T10:00:00+02:00,4644,272
Oberpfalz,2020-05-21T10:00:00+02:00,5089,339
Oberfranken,2020-05-21T10:00:00+02:00,3615,206
Mittelfranken,2020-05-21T10:00:00+02:00,4698,256
Unterfranken,2020-05-21T10:00:00+02:00,3404,182
Schwaben,2020-05-21T10:00:00+02:00,3779,194
